ApsimVersion = 7.7
Title = 19b) Simunye 1994-95 NCo376 1R Irrigation Treatment 2
                                         SimulationName       ZoneName    Clock.Today           site         season          treat           year            day            das    crop_status      ratoon_no           samp     fertiliser     irrigation           rain         canefw        cane_wt     sucrose_wt         scmstf            ccs          scmst        biomass  green_biomass        leaf_wt     cabbage_wt       trash_wt            lai    swdef_photo    nfact_photo      biomass_n green_biomass_n         cane_N         leaf_N          cab_N        trash_N    n_conc_cane    n_conc_leaf     n_conc_cab       cane_dmc         no3(1)         no3(2)         no3(3)         no3(4)         no3(5)         no3(6)         no3(7)         no3(8)         no3(9)        no3(10)    flow_no3(6)      no3ppm(1)      no3ppm(2)      no3ppm(3)      no3ppm(4)      no3ppm(5)      no3ppm(6)      no3ppm(7)      no3ppm(8)      no3ppm(9)     no3ppm(10)         nh4(1)         nh4(2)         nh4(3)         nh4(4)         nh4(5)         nh4(6)         nh4(7)         nh4(8)         nh4(9)        nh4(10)      nh4ppm(1)      nh4ppm(2)      nh4ppm(3)      nh4ppm(4)      nh4ppm(5)      nh4ppm(6)      nh4ppm(7)      nh4ppm(8)      nh4ppm(9)     nh4ppm(10)         leaves   green_leaves    dead_leaves     root_depth    rootgreenwt     stage_code         dlt_dm   dlt_dm_green   partition_xs dlt_dm_detached_root dlt_dm_detached_leaf dlt_dm_detached_cab
                                                     ()             ()   (dd/mm/yyyy)             ()             ()             ()         (year)          (day)         (days)             ()             ()             ()        (kg/ha)           (mm)           (mm)         (t/ha)        (g/m^2)        (g/m^2)          (g/g)            (%)          (g/g)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)      (m^2/m^2)             ()             ()        (g/m^2)         (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)             ()        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (mg/kg)        (mg/kg)        (mg/kg)        (mg/kg)        (mg/kg)        (mg/kg)        (mg/kg)        (mg/kg)        (mg/kg)        (mg/kg)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (mg/kg)        (mg/kg)        (mg/kg)        (mg/kg)        (mg/kg)        (mg/kg)        (mg/kg)        (mg/kg)        (mg/kg)        (mg/kg)             ()             ()             ()           (mm)        (g/m^2)             ()        (g/m^2)        (g/m^2)        (g/m^2)              (g/m^2)              (g/m^2)             (g/m^2)
 "19b Simunye 1994_95 NCo376 1R Irrigation Treatment 2"        paddock     23/01/1995        simunye        1994-95          2.000           1995             23            167          alive              1          0.000            0.0          0.000          0.000         23.265         754.26           0.00          0.000          0.000          0.000        1731.42        1567.18         511.58         301.33         165.43          4.491          0.674          1.000          14.61           14.01           4.45           7.76           1.80           0.61           0.01           0.02           0.01          0.324            0.1            0.2            0.2            0.3            0.5            0.8            1.1            1.1            2.5           12.2            0.0          0.174          0.161          0.108          0.160          0.243          0.331          0.298          0.189          0.339          1.625            0.0            0.1            0.1            0.0            0.0            0.0            0.0            0.0            0.0            0.6          0.000          0.049          0.027          0.013          0.007          0.000          0.000          0.000          0.000          0.074         16.289         10.000          6.289       1677.544         595.52          3.000          25.82          30.99          12.66                 1.17                 1.39                0.16
 "19b Simunye 1994_95 NCo376 1R Irrigation Treatment 2"        paddock     24/01/1995        simunye        1994-95          2.000           1995             24            168          alive              1          0.000            0.0          0.000          0.000         23.897         776.16          15.69          0.007          0.000          0.020        1756.97        1584.35         508.61         299.59         173.81          4.480          0.779          1.000          14.73           14.10           4.56           7.74           1.79           0.64           0.01           0.02           0.01          0.325            0.1            0.2            0.2            0.2            0.4            0.6            0.8            0.8            1.9           12.3            0.0          0.110          0.157          0.099          0.131          0.190          0.252          0.223          0.140          0.248          1.634            0.0            0.1            0.1            0.0            0.0            0.0            0.0            0.0            0.0            0.5          0.000          0.049          0.028          0.013          0.007          0.000          0.000          0.000          0.000          0.063         16.447         10.000          6.447       1687.544         598.41          4.000          27.19          31.27           0.00                 1.18                 1.47                0.17
 "19b Simunye 1994_95 NCo376 1R Irrigation Treatment 2"        paddock     25/01/1995        simunye        1994-95          2.000           1995             25            169          alive              1          0.000            0.0          0.000          0.000         24.369         793.34          28.58          0.012          0.000          0.036        1775.07        1593.98         503.85         296.79         182.29          4.448          0.529          1.000          14.84           14.17           4.68           7.72           1.78           0.67           0.01           0.02           0.01          0.326            0.0            0.2            0.2            0.2            0.3            0.4            0.6            0.5            1.2           12.3            0.0          0.052          0.154          0.091          0.103          0.139          0.177          0.152          0.094          0.160          1.642            0.0            0.1            0.1            0.0            0.0            0.0            0.0            0.0            0.0            0.4          0.000          0.044          0.028          0.014          0.007          0.000          0.000          0.000          0.000          0.053         15.609         10.000          5.609       1702.544         600.19          4.000          19.83          22.80           0.00                 1.19                 1.54                0.18
 "19b Simunye 1994_95 NCo376 1R Irrigation Treatment 2"        paddock     26/01/1995        simunye        1994-95          2.000           1995             26            170          alive              1          0.000            0.0         59.500          0.000         25.119         818.77          46.48          0.019          0.000          0.057        1805.93        1616.66         502.12         295.77         190.46          4.438          0.875          1.000          14.92           14.23           4.78           7.68           1.77           0.70           0.01           0.02           0.01          0.326            0.0            0.0            0.1            0.2            0.2            0.3            0.4            0.3            0.8           12.4            0.0          0.037          0.040          0.076          0.080          0.096          0.125          0.103          0.062          0.101          1.650            0.1            0.1            0.1            0.0            0.0            0.0            0.0            0.0            0.0            0.3          0.117          0.058          0.031          0.014          0.006          0.000          0.000          0.000          0.000          0.045         15.767         10.000          5.767       1717.544         603.89          4.000          32.66          37.56           0.00                 1.20                 1.62                0.19
 "19b Simunye 1994_95 NCo376 1R Irrigation Treatment 2"        paddock     27/01/1995        simunye        1994-95          2.000           1995             27            171          alive              1          0.000            0.0          0.000          0.000         25.720         840.14          55.62          0.022          0.000          0.066        1829.58        1630.91         497.64         293.13         199.88          4.412          1.000          1.000          15.01           14.28           4.89           7.64           1.75           0.73           0.01           0.02           0.01          0.327            0.0            0.0            0.1            0.1            0.1            0.2            0.2            0.2            0.4           12.4            0.0          0.051          0.038          0.044          0.045          0.051          0.076          0.060          0.035          0.051          1.657            0.1            0.1            0.1            0.0            0.0            0.0            0.0            0.0            0.0            0.3          0.106          0.058          0.031          0.015          0.006          0.000          0.000          0.000          0.000          0.038         15.946         10.000          5.946       1732.544         606.51          4.000          25.55          29.38           0.00                 1.20                 1.69                0.20
 "19b Simunye 1994_95 NCo376 1R Irrigation Treatment 2"        paddock     28/01/1995        simunye        1994-95          2.000           1995             28            172          alive              1          0.000            0.0          0.000          0.000         26.301         860.53          70.59          0.027          0.401          0.082        1852.49        1645.82         494.19         291.10         207.89          4.396          0.700          1.000          15.05           14.30           4.96           7.60           1.73           0.76           0.01           0.02           0.01          0.327            0.0            0.0            0.1            0.1            0.1            0.1            0.1            0.1            0.2           12.5            0.0          0.066          0.039          0.032          0.028          0.028          0.044          0.035          0.019          0.026          1.662            0.1            0.1            0.1            0.0            0.0            0.0            0.0            0.0            0.0            0.2          0.100          0.056          0.030          0.017          0.007          0.000          0.000          0.000          0.000          0.032         16.102         10.000          6.102       1747.544         609.03          4.000          24.90          28.63           0.00                 1.21                 1.78                0.21
 "19b Simunye 1994_95 NCo376 1R Irrigation Treatment 2"        paddock     29/01/1995        simunye        1994-95          2.000           1995             29            173          alive              1          0.000            0.0          0.000          3.900         26.993         884.52          86.61          0.032          1.047          0.098        1880.17        1664.52         490.86         289.14         216.88          4.383          0.906          1.000          15.08           14.29           5.02           7.56           1.70           0.80           0.01           0.02           0.01          0.328            0.0            0.1            0.1            0.0            0.0            0.1            0.1            0.1            0.1           12.5            0.0          0.049          0.041          0.028          0.021          0.017          0.026          0.021          0.011          0.013          1.667            0.1            0.1            0.1            0.0            0.0            0.0            0.0            0.0            0.0            0.2          0.112          0.056          0.030          0.017          0.008          0.001          0.000          0.000          0.000          0.027         16.269         10.000          6.269       1762.544         612.28          4.000          29.75          34.21           0.00                 1.21                 1.85                0.22
 "19b Simunye 1994_95 NCo376 1R Irrigation Treatment 2"        paddock     30/01/1995        simunye        1994-95          2.000           1995             30            174          alive              1          0.000            0.0          0.000         37.600         27.660         907.87          96.83          0.035          1.406          0.107        1906.61        1681.80         487.03         286.90         226.04          4.366          1.000          1.000          15.09           14.27           5.07           7.52           1.67           0.83           0.01           0.02           0.01          0.328            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0           12.5            0.0          0.027          0.020          0.025          0.018          0.012          0.016          0.013          0.006          0.006          1.671            0.1            0.1            0.1            0.0            0.0            0.0            0.0            0.0            0.0            0.2          0.118          0.063          0.033          0.019          0.009          0.002          0.000          0.000          0.000          0.023         16.443         10.000          6.443       1777.544         615.34          4.000          28.59          32.88           0.00                 1.22                 1.93                0.23
 "19b Simunye 1994_95 NCo376 1R Irrigation Treatment 2"        paddock     31/01/1995        simunye        1994-95          2.000           1995             31            175          alive              1          0.000            0.0          0.000          0.000         28.278         929.43         106.32          0.038          1.724          0.114        1930.89        1698.07         483.70         284.94         234.06          4.352          1.000          1.000          15.10           14.25           5.11           7.49           1.65           0.86           0.01           0.02           0.01          0.329            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0           12.6            0.0          0.045          0.023          0.022          0.015          0.009          0.009          0.008          0.004          0.003          1.674            0.1            0.1            0.1            0.0            0.0            0.0            0.0            0.0            0.0            0.1          0.112          0.062          0.034          0.020          0.009          0.003          0.000          0.000          0.000          0.019         16.600         10.000          6.600       1792.544         618.09          4.000          26.53          30.51           0.00                 1.22                 2.01                0.24
 "19b Simunye 1994_95 NCo376 1R Irrigation Treatment 2"        paddock     01/02/1995        simunye        1994-95          2.000           1995             32            176          alive              1          0.000            0.0          0.000          0.000         28.985         953.73         121.56          0.042          2.259          0.127        1959.18        1718.23         481.10         283.40         242.18          4.341          1.000          1.000          15.11           14.22           5.15           7.45           1.63           0.89           0.01           0.02           0.01          0.329            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0           12.6            0.0          0.053          0.027          0.022          0.015          0.008          0.006          0.005          0.002          0.001          1.677            0.1            0.1            0.1            0.0            0.0            0.0            0.0            0.0            0.0            0.1          0.112          0.058          0.033          0.020          0.009          0.003          0.000          0.000          0.000          0.016         16.760         10.000          6.760       1807.544         621.45          4.000          30.61          35.20           0.00                 1.23                 2.08                0.25
 "19b Simunye 1994_95 NCo376 1R Irrigation Treatment 2"        paddock     02/02/1995        simunye        1994-95          2.000           1995             33            177          alive              1          0.000            0.0          0.000          0.000         29.466         971.45         128.74          0.044          2.474          0.133        1976.83        1727.16         475.56         280.15         250.91          4.303          1.000          1.000          15.11           14.20           5.19           7.41           1.60           0.92           0.01           0.02           0.01          0.330            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0           12.6            0.0          0.064          0.034          0.023          0.014          0.007          0.004          0.003          0.001          0.001          1.679            0.1            0.1            0.1            0.0            0.0            0.0            0.0            0.0            0.0            0.1          0.112          0.057          0.032          0.020          0.010          0.004          0.000          0.000          0.000          0.014         16.930         10.000          6.930       1822.544         623.21          4.000          20.06          23.07           0.00                 1.24                 2.16                0.25
 "19b Simunye 1994_95 NCo376 1R Irrigation Treatment 2"        paddock     03/02/1995        simunye        1994-95          2.000           1995             34            178          alive              1          0.000            0.0          0.000          1.800         30.084         993.04         138.20          0.046          2.750          0.139        2000.79        1743.20         472.07         278.09         258.83          4.288          1.000          1.000          15.11           14.17           5.22           7.37           1.57           0.95           0.01           0.02           0.01          0.330            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0           12.6            0.0          0.053          0.032          0.023          0.013          0.006          0.003          0.002          0.001          0.000          1.681            0.1            0.1            0.1            0.0            0.0            0.0            0.0            0.0            0.0            0.1          0.111          0.057          0.032          0.020          0.010          0.004          0.000          0.000          0.000          0.012         16.090         10.000          6.090       1837.544         625.93          4.000          26.46          30.43           0.00                 1.24                 2.23                0.26
 "19b Simunye 1994_95 NCo376 1R Irrigation Treatment 2"        paddock     04/02/1995        simunye        1994-95          2.000           1995             35            179          alive              1          0.000            0.0          0.000          0.000         30.818        1018.17         155.97          0.051          3.325          0.153        2030.04        1764.46         469.63         276.66         266.83          4.291          0.841          1.000          15.11           14.14           5.26           7.33           1.55           0.98           0.01           0.02           0.01          0.330            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0           12.6            0.0          0.053          0.032          0.023          0.013          0.006          0.003          0.001          0.000          0.000          1.683            0.1            0.1            0.1            0.0            0.0            0.0            0.0            0.0            0.0            0.1          0.097          0.057          0.032          0.021          0.011          0.005          0.000          0.000          0.000          0.010         16.256         10.000          6.256       1852.544         629.46          4.000          31.82          36.59           0.00                 1.25                 2.30                0.27
 "19b Simunye 1994_95 NCo376 1R Irrigation Treatment 2"        paddock     05/02/1995        simunye        1994-95          2.000           1995             36            180          alive              1          0.000            0.0          0.000          0.000         31.523        1042.49         173.74          0.055          3.879          0.167        2057.85        1784.21         466.75         274.96         274.90          4.280          0.758          1.000          15.11           14.11           5.29           7.30           1.52           1.01           0.01           0.02           0.01          0.331            0.0            0.0            0.1            0.0            0.0            0.0            0.0            0.0            0.0           12.6            0.0          0.020          0.037          0.026          0.014          0.007          0.003          0.001          0.000          0.000          1.685            0.0            0.1            0.1            0.0            0.0            0.0            0.0            0.0            0.0            0.1          0.048          0.057          0.031          0.020          0.011          0.005          0.000          0.000          0.000          0.008         16.424         10.000          6.424       1867.544         632.77          4.000          30.47          35.04           0.00                 1.25                 2.38                0.28
 "19b Simunye 1994_95 NCo376 1R Irrigation Treatment 2"        paddock     06/02/1995        simunye        1994-95          2.000           1995             37            181          alive              1          0.000            0.0          0.000          0.000         32.010        1060.05         186.99          0.058          4.285          0.176        2075.67        1794.81         462.38         272.39         282.13          4.253          0.558          1.000          15.11           14.08           5.32           7.26           1.50           1.04           0.01           0.02           0.01          0.331            0.0            0.1            0.1            0.0            0.0            0.0            0.0            0.0            0.0           12.6            0.0          0.000          0.043          0.030          0.016          0.007          0.003          0.001          0.000          0.000          1.686            0.0            0.1            0.1            0.0            0.0            0.0            0.0            0.0            0.0            0.1          0.000          0.057          0.031          0.020          0.011          0.005          0.001          0.000          0.000          0.007         16.579         10.000          6.579       1882.544         634.59          4.000          20.56          23.64           0.00                 1.26                 2.45                0.29
 "19b Simunye 1994_95 NCo376 1R Irrigation Treatment 2"        paddock     07/02/1995        simunye        1994-95          2.000           1995             38            182          alive              1          0.000            0.0         57.500          0.000         32.731        1084.64         200.87          0.061          4.649          0.185        2104.16        1816.00         460.23         271.13         289.43          4.243          1.000          1.000          15.11           14.05           5.35           7.22           1.48           1.06           0.00           0.02           0.01          0.331            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0           12.7            0.0          0.028          0.016          0.022          0.016          0.008          0.003          0.001          0.000          0.000          1.687            0.1            0.1            0.1            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.118          0.064          0.035          0.021          0.010          0.005          0.001          0.000          0.000          0.006         16.737         10.000          6.737       1897.544         638.01          4.000          31.30          35.99           0.00                 1.27                 2.51                0.30
 "19b Simunye 1994_95 NCo376 1R Irrigation Treatment 2"        paddock     08/02/1995        simunye        1994-95          2.000           1995             39            183          alive              1          0.000            0.0          0.000          0.000         33.205        1102.01         207.96          0.063          4.803          0.189        2121.09        1825.15         455.05         268.08         297.22          4.208          1.000          1.000          15.11           14.03           5.39           7.19           1.45           1.09           0.00           0.02           0.01          0.332            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0           12.7            0.0          0.046          0.024          0.020          0.014          0.008          0.003          0.000          0.000          0.000          1.688            0.1            0.1            0.1            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.113          0.061          0.035          0.021          0.010          0.004          0.001          0.000          0.000          0.005         16.903         10.000          6.903       1912.544         639.71          4.000          19.81          22.79           0.00                 1.27                 2.58                0.30
 "19b Simunye 1994_95 NCo376 1R Irrigation Treatment 2"        paddock     09/02/1995        simunye        1994-95          2.000           1995             40            184          alive              1          0.000            0.0          0.000          0.000         33.829        1123.48         217.60          0.064          5.012          0.194        2145.11        1842.78         452.64         266.66         303.61          4.199          1.000          1.000          15.11           14.00           5.42           7.15           1.43           1.11           0.00           0.02           0.01          0.332            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0           12.7            0.0          0.052          0.028          0.021          0.014          0.007          0.003          0.000          0.000          0.000          1.688            0.1            0.1            0.1            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.113          0.058          0.033          0.020          0.010          0.004          0.001          0.000          0.000          0.004         17.049         10.000          7.049       1927.544         642.47          4.000          26.98          31.02           0.00                 1.28                 2.65                0.31
 "19b Simunye 1994_95 NCo376 1R Irrigation Treatment 2"        paddock     10/02/1995        simunye        1994-95          2.000           1995             41            185          alive              1          0.000            0.0          0.000          0.000         34.739        1153.12         237.71          0.068          5.517          0.206        2179.42        1872.23         452.52         266.59         308.47          4.196          1.000          1.000          15.11           13.99           5.45           7.12           1.41           1.13           0.00           0.02           0.01          0.332            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0           12.7            0.0          0.055          0.027          0.020          0.013          0.006          0.003          0.000          0.000          0.000          1.689            0.1            0.1            0.1            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.112          0.057          0.032          0.020          0.010          0.004          0.001          0.000          0.000          0.003         17.181         10.000          7.181       1942.544         646.79          4.000          37.33          42.93           2.06                 1.28                 2.71                0.32
 "19b Simunye 1994_95 NCo376 1R Irrigation Treatment 2"        paddock     11/02/1995        simunye        1994-95          2.000           1995             42            186          alive              1          0.000            0.0          0.000          0.000         35.455        1177.11         255.72          0.072          5.972          0.217        2207.69        1894.98         451.74         266.13         314.00          4.191          0.787          1.000          15.11           13.96           5.47           7.09           1.39           1.15           0.00           0.02           0.01          0.332            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0           12.7            0.0          0.046          0.029          0.021          0.012          0.006          0.003          0.000          0.000          0.000          1.689            0.1            0.1            0.1            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.081          0.057          0.031          0.020          0.010          0.004          0.001          0.000          0.000          0.003         17.322         10.000          7.322       1957.544         650.20          4.000          31.34          36.04           0.00                 1.28                 2.75                0.32
 "19b Simunye 1994_95 NCo376 1R Irrigation Treatment 2"        paddock     12/02/1995        simunye        1994-95          2.000           1995             43            187          alive              1          0.000            0.0          0.000          0.000         36.084        1198.68         272.05          0.075          6.373          0.227        2231.85        1913.17         449.61         264.88         319.98          4.186          0.710          1.000          15.10           13.94           5.50           7.06           1.37           1.17           0.00           0.02           0.01          0.332            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0           12.7            0.0          0.012          0.032          0.023          0.013          0.006          0.002          0.000          0.000          0.000          1.690            0.0            0.1            0.1            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.038          0.057          0.031          0.020          0.010          0.004          0.001          0.000          0.000          0.002         17.471         10.000          7.471       1972.544         652.99          4.000          27.29          31.38           0.00                 1.29                 2.80                0.33
 "19b Simunye 1994_95 NCo376 1R Irrigation Treatment 2"        paddock     13/02/1995        simunye        1994-95          2.000           1995             44            188          alive              1          0.000            0.0         49.000          0.000         36.985        1228.34         289.64          0.078          6.733          0.236        2266.78        1942.34         449.30         264.70         325.75          4.181          1.000          1.000          15.10           13.91           5.53           7.03           1.35           1.20           0.00           0.02           0.01          0.332            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0           12.7            0.0          0.026          0.015          0.019          0.014          0.007          0.003          0.000          0.000          0.000          1.690            0.1            0.1            0.1            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.110          0.061          0.034          0.020          0.010          0.004          0.001          0.000          0.000          0.002         17.618         10.000          7.618       1987.544         657.40          4.000          38.11          43.83           1.11                 1.30                 2.85                0.34
 "19b Simunye 1994_95 NCo376 1R Irrigation Treatment 2"        paddock     14/02/1995        simunye        1994-95          2.000           1995             45            189          alive              1          0.000            0.0          0.000          0.000         37.773        1254.53         308.57          0.082          7.148          0.246        2297.85        1968.06         449.01         264.53         331.11          4.177          0.888          1.000          15.10           13.89           5.56           7.00           1.34           1.21           0.00           0.02           0.01          0.332            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0           12.7            0.0          0.046          0.022          0.018          0.012          0.007          0.003          0.000          0.000          0.000          1.690            0.1            0.1            0.1            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.112          0.059          0.033          0.020          0.010          0.004          0.001          0.000          0.000          0.001         17.759         10.000          7.759       2002.544         661.23          4.000          34.32          39.47           0.26                 1.31                 2.90                0.34
 "19b Simunye 1994_95 NCo376 1R Irrigation Treatment 2"        paddock     15/02/1995        simunye        1994-95          2.000           1995             46            190          alive              1          0.000            0.0          0.000          0.000         38.512        1279.32         326.51          0.085          7.528          0.255        2326.91        1991.48         448.14         264.02         336.75          4.172          0.854          1.000          15.10           13.87           5.59           6.97           1.32           1.24           0.00           0.02           0.00          0.332            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0           12.7            0.0          0.061          0.028          0.019          0.012          0.006          0.003          0.000          0.000          0.000          1.690            0.1            0.1            0.1            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.113          0.058          0.031          0.019          0.010          0.004          0.001          0.000          0.000          0.001         16.905         10.000          6.905       2017.544         664.76          4.000          32.35          37.21           0.00                 1.31                 2.95                0.35
 "19b Simunye 1994_95 NCo376 1R Irrigation Treatment 2"        paddock     16/02/1995        simunye        1994-95          2.000           1995             47            191          alive              1          0.000            0.0          0.000          0.400         39.112        1299.88         335.81          0.086          7.661          0.258        2349.55        2008.79         446.10         262.82         342.09          4.207          1.000          1.000          15.10           13.85           5.61           6.94           1.30           1.25           0.00           0.02           0.00          0.332            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0           12.7            0.0          0.061          0.034          0.022          0.013          0.006          0.002          0.000          0.000          0.000          1.691            0.1            0.1            0.1            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.100          0.057          0.030          0.019          0.010          0.004          0.001          0.000          0.000          0.001         17.047         10.000          7.047       2032.544         667.33          4.000          26.00          29.90           0.00                 1.32                 3.00                0.35
 "19b Simunye 1994_95 NCo376 1R Irrigation Treatment 2"        paddock     17/02/1995        simunye        1994-95          2.000           1995             48            192          alive              1          0.000            0.0          0.000          7.100         39.484        1312.68         341.56          0.087          7.740          0.260        2362.25        2019.35         444.69         261.99         344.23          4.204          1.000          1.000          15.09           13.84           5.63           6.92           1.29           1.26           0.00           0.02           0.00          0.332            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0           12.7            0.0          0.039          0.033          0.023          0.013          0.006          0.002          0.000          0.000          0.000          1.691            0.1            0.1            0.1            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.109          0.057          0.030          0.019          0.010          0.004          0.001          0.000          0.000          0.001         17.192         10.000          7.192       2047.544         668.41          4.000          16.10          18.51           0.00                 1.33                 3.05                0.36
 "19b Simunye 1994_95 NCo376 1R Irrigation Treatment 2"        paddock     18/02/1995        simunye        1994-95          2.000           1995             49            193          alive              1          0.000            0.0          0.000          3.400         39.857        1325.60         347.30          0.087          7.818          0.262        2374.86        2029.47         442.93         260.95         346.72          4.198          1.000          1.000          15.09           13.83           5.66           6.89           1.28           1.27           0.00           0.02           0.00          0.333            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0           12.7            0.0          0.034          0.027          0.024          0.013          0.006          0.002          0.000          0.000          0.000          1.691            0.1            0.1            0.1            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.104          0.057          0.030          0.019          0.010          0.004          0.001          0.000          0.000          0.001         17.326         10.000          7.326       2062.544         669.48          4.000          16.04          18.45           0.00                 1.33                 3.07                0.36
 "19b Simunye 1994_95 NCo376 1R Irrigation Treatment 2"        paddock     19/02/1995        simunye        1994-95          2.000           1995             50            194          alive              1          0.000            0.0          0.000          0.000         40.193        1337.52         352.41          0.088          7.885          0.263        2385.70        2037.52         440.49         259.51         349.52          4.185          1.000          1.000          15.09           13.81           5.68           6.87           1.26           1.28           0.00           0.02           0.00          0.333            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0           12.7            0.0          0.031          0.023          0.023          0.013          0.006          0.002          0.000          0.000          0.000          1.691            0.1            0.1            0.1            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.106          0.057          0.031          0.020          0.010          0.004          0.001          0.000          0.000          0.000         17.468         10.000          7.468       2077.544         670.29          4.000          14.30          16.44           0.00                 1.34                 3.09                0.36
 "19b Simunye 1994_95 NCo376 1R Irrigation Treatment 2"        paddock     20/02/1995        simunye        1994-95          2.000           1995             51            195          alive              1          0.000            0.0          0.000          0.000         40.702        1354.47         362.28          0.089          8.048          0.267        2404.62        2054.24         440.34         259.43         351.72          4.198          1.000          1.000          15.08           13.80           5.70           6.85           1.25           1.29           0.00           0.02           0.00          0.333            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0           12.7            0.0          0.031          0.021          0.023          0.012          0.006          0.002          0.000          0.000          0.000          1.691            0.1            0.1            0.1            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.104          0.057          0.031          0.020          0.010          0.004          0.001          0.000          0.000          0.000         17.597         10.000          7.597       2092.544         672.31          4.000          22.40          25.76           0.00                 1.34                 3.12                0.37
 "19b Simunye 1994_95 NCo376 1R Irrigation Treatment 2"        paddock     21/02/1995        simunye        1994-95          2.000           1995             52            196          alive              1          0.000            0.0          0.000          0.000         41.098        1368.40         368.32          0.090          8.123          0.269        2418.03        2064.18         437.83         257.95         355.19          4.186          1.000          1.000          15.08           13.78           5.72           6.83           1.24           1.30           0.00           0.02           0.00          0.333            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0           12.7            0.0          0.036          0.023          0.024          0.013          0.006          0.002          0.000          0.000          0.000          1.691            0.1            0.1            0.1            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.104          0.057          0.032          0.020          0.010          0.004          0.001          0.000          0.000          0.000         17.756         10.000          7.756       2107.544         673.50          4.000          16.91          19.45           0.00                 1.34                 3.13                0.37
 "19b Simunye 1994_95 NCo376 1R Irrigation Treatment 2"        paddock     22/02/1995        simunye        1994-95          2.000           1995             53            197          alive              1          0.000            0.0          0.000          4.500         41.557        1384.06         375.46          0.090          8.213          0.271        2434.45        2077.74         436.50         257.17         358.05          4.186          1.000          1.000          15.07           13.77           5.74           6.80           1.23           1.31           0.00           0.02           0.00          0.333            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0           12.7            0.0          0.027          0.023          0.025          0.013          0.006          0.002          0.000          0.000          0.000          1.691            0.1            0.1            0.1            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.104          0.057          0.032          0.020          0.010          0.004          0.001          0.000          0.000          0.000         17.901         10.000          7.901       2122.544         675.15          4.000          19.96          22.95           0.00                 1.34                 3.17                0.37
