ApsimVersion = 7.7
Title = 19d) Simunye 1994-95 NCo376 1R Irrigation Treatment 4
                                         SimulationName       ZoneName    Clock.Today           site         season          treat           year            day            das    crop_status      ratoon_no           samp     fertiliser     irrigation           rain         canefw        cane_wt     sucrose_wt         scmstf            ccs          scmst        biomass  green_biomass        leaf_wt     cabbage_wt       trash_wt            lai    swdef_photo    nfact_photo      biomass_n green_biomass_n         cane_N         leaf_N          cab_N        trash_N    n_conc_cane    n_conc_leaf     n_conc_cab       cane_dmc         no3(1)         no3(2)         no3(3)         no3(4)         no3(5)         no3(6)         no3(7)         no3(8)         no3(9)        no3(10)    flow_no3(6)      no3ppm(1)      no3ppm(2)      no3ppm(3)      no3ppm(4)      no3ppm(5)      no3ppm(6)      no3ppm(7)      no3ppm(8)      no3ppm(9)     no3ppm(10)         nh4(1)         nh4(2)         nh4(3)         nh4(4)         nh4(5)         nh4(6)         nh4(7)         nh4(8)         nh4(9)        nh4(10)      nh4ppm(1)      nh4ppm(2)      nh4ppm(3)      nh4ppm(4)      nh4ppm(5)      nh4ppm(6)      nh4ppm(7)      nh4ppm(8)      nh4ppm(9)     nh4ppm(10)         leaves   green_leaves    dead_leaves     root_depth    rootgreenwt     stage_code         dlt_dm   dlt_dm_green   partition_xs dlt_dm_detached_root dlt_dm_detached_leaf dlt_dm_detached_cab
                                                     ()             ()   (dd/mm/yyyy)             ()             ()             ()         (year)          (day)         (days)             ()             ()             ()        (kg/ha)           (mm)           (mm)         (t/ha)        (g/m^2)        (g/m^2)          (g/g)            (%)          (g/g)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)      (m^2/m^2)             ()             ()        (g/m^2)         (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)             ()        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (mg/kg)        (mg/kg)        (mg/kg)        (mg/kg)        (mg/kg)        (mg/kg)        (mg/kg)        (mg/kg)        (mg/kg)        (mg/kg)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (mg/kg)        (mg/kg)        (mg/kg)        (mg/kg)        (mg/kg)        (mg/kg)        (mg/kg)        (mg/kg)        (mg/kg)        (mg/kg)             ()             ()             ()           (mm)        (g/m^2)             ()        (g/m^2)        (g/m^2)        (g/m^2)              (g/m^2)              (g/m^2)             (g/m^2)
 "19d Simunye 1994_95 NCo376 1R Irrigation Treatment 4"        paddock     19/01/1995        simunye        1994-95          4.000           1995             19            163          alive              1          0.000            0.0          0.000          0.000         21.258         684.97           0.00          0.000          0.000          0.000        1652.84        1513.28         521.28         307.04         140.72          4.607          1.000          1.000          14.16           13.65           4.06           7.79           1.80           0.52           0.01           0.01           0.01          0.322            0.0            0.1            0.1            0.1            0.8            2.0            1.5            0.5            9.6            8.6            0.0          0.073          0.052          0.030          0.048          0.422          0.796          0.410          0.081          1.286          1.151            0.1            0.1            0.1            0.0            0.0            0.0            0.0            0.0            1.3            2.6          0.081          0.068          0.031          0.015          0.007          0.000          0.000          0.000          0.179          0.349         15.745         10.000          5.745       1554.465         582.69          3.000          23.92          28.70          11.70                 1.15                 1.20                0.14
 "19d Simunye 1994_95 NCo376 1R Irrigation Treatment 4"        paddock     20/01/1995        simunye        1994-95          4.000           1995             20            164          alive              1          0.000            0.0          0.000          0.000         21.643         698.28           0.00          0.000          0.000          0.000        1672.18        1528.10         522.23         307.60         145.25          4.605          1.000          1.000          14.21           13.69           4.10           7.79           1.79           0.53           0.01           0.01           0.01          0.323            0.1            0.1            0.1            0.1            0.6            1.8            1.4            0.4            9.6            8.6            0.0          0.083          0.050          0.026          0.032          0.332          0.726          0.371          0.062          1.281          1.153            0.0            0.1            0.1            0.0            0.0            0.0            0.0            0.0            1.3            2.6          0.078          0.066          0.033          0.017          0.007          0.000          0.000          0.000          0.175          0.347         15.865         10.000          5.865       1555.007         585.67          3.000          20.74          24.89          10.82                 1.16                 1.25                0.15
 "19d Simunye 1994_95 NCo376 1R Irrigation Treatment 4"        paddock     21/01/1995        simunye        1994-95          4.000           1995             21            165          alive              1          0.000            0.0          0.000          0.000         22.186         716.47           0.00          0.000          0.000          0.000        1697.09        1547.95         523.27         308.21         150.31          4.603          0.616          1.000          14.26           13.71           4.14           7.79           1.79           0.55           0.01           0.01           0.01          0.323            0.1            0.1            0.0            0.0            0.5            1.7            1.3            0.3            9.6            8.7            0.0          0.089          0.049          0.024          0.023          0.262          0.662          0.336          0.048          1.277          1.155            0.0            0.1            0.1            0.0            0.0            0.0            0.0            0.0            1.3            2.6          0.046          0.064          0.034          0.019          0.007          0.000          0.000          0.000          0.170          0.345         15.997         10.000          5.997       1555.552         589.77          3.000          26.35          31.62          15.46                 1.17                 1.29                0.15
 "19d Simunye 1994_95 NCo376 1R Irrigation Treatment 4"        paddock     22/01/1995        simunye        1994-95          4.000           1995             22            166          alive              1          0.000            0.0          0.000          0.000         22.615         731.56           0.00          0.000          0.000          0.000        1715.70        1560.56         521.71         307.29         156.32          4.587          0.475          1.000          14.29           13.73           4.18           7.77           1.77           0.57           0.01           0.01           0.01          0.323            0.0            0.1            0.0            0.0            0.4            1.5            1.1            0.2            9.5            8.7            0.0          0.078          0.051          0.025          0.020          0.211          0.607          0.305          0.037          1.272          1.157            0.0            0.1            0.1            0.0            0.0            0.0            0.0            0.0            1.2            2.6          0.014          0.056          0.035          0.020          0.006          0.000          0.000          0.000          0.166          0.343         16.129         10.000          6.129       1556.101         592.61          3.000          20.10          24.12          11.93                 1.17                 1.33                0.16
 "19d Simunye 1994_95 NCo376 1R Irrigation Treatment 4"        paddock     23/01/1995        simunye        1994-95          4.000           1995             23            167          alive              1          0.000            0.0          0.000          0.000         22.915         743.71           0.00          0.000          0.000          0.000        1729.92        1565.61         517.23         304.66         165.49          4.544          0.409          1.000          14.32           13.72           4.22           7.75           1.75           0.61           0.01           0.01           0.01          0.325            0.0            0.1            0.1            0.0            0.3            1.4            1.0            0.2            9.5            8.7            0.0          0.032          0.055          0.027          0.018          0.172          0.559          0.279          0.028          1.268          1.159            0.0            0.1            0.1            0.0            0.0            0.0            0.0            0.0            1.2            2.6          0.000          0.054          0.035          0.021          0.006          0.000          0.000          0.000          0.162          0.341         16.289         10.000          6.289       1556.653         594.58          3.000          15.77          18.92           7.64                 1.18                 1.39                0.16
 "19d Simunye 1994_95 NCo376 1R Irrigation Treatment 4"        paddock     24/01/1995        simunye        1994-95          4.000           1995             24            168          alive              1          0.000            0.0          0.000          0.000         23.309         758.47          10.58          0.005          0.000          0.014        1744.55        1571.95         511.93         301.54         173.79          4.504          0.464          1.000          14.35           13.71           4.26           7.72           1.73           0.64           0.01           0.02           0.01          0.325            0.0            0.1            0.1            0.0            0.3            1.3            1.0            0.1            9.5            8.7            0.0          0.000          0.051          0.031          0.019          0.143          0.517          0.255          0.022          1.263          1.161            0.0            0.1            0.1            0.0            0.0            0.0            0.0            0.0            1.2            2.5          0.000          0.050          0.035          0.022          0.006          0.000          0.000          0.000          0.158          0.340         16.447         10.000          6.447       1557.208         595.83          4.000          16.27          18.71           0.00                 1.19                 1.47                0.17
 "19d Simunye 1994_95 NCo376 1R Irrigation Treatment 4"        paddock     25/01/1995        simunye        1994-95          4.000           1995             25            169          alive              1          0.000            0.0         45.600          0.000         23.987         781.78          27.48          0.011          0.000          0.035        1772.12        1591.13         509.34         300.02         182.18          4.495          0.780          1.000          14.37           13.71           4.31           7.69           1.71           0.67           0.01           0.02           0.01          0.326            0.0            0.0            0.1            0.0            0.2            1.2            0.9            0.1            9.4            8.7            0.0          0.026          0.017          0.027          0.019          0.120          0.480          0.234          0.017          1.258          1.163            0.1            0.1            0.1            0.0            0.0            0.0            0.0            0.0            1.2            2.5          0.107          0.055          0.033          0.021          0.005          0.000          0.000          0.000          0.154          0.338         15.609         10.000          5.609       1558.045         599.03          4.000          29.30          33.69           0.00                 1.19                 1.54                0.18
 "19d Simunye 1994_95 NCo376 1R Irrigation Treatment 4"        paddock     26/01/1995        simunye        1994-95          4.000           1995             26            170          alive              1          0.000            0.0          0.000          0.000         24.468         799.14          40.67          0.017          0.000          0.051        1790.61        1601.54         504.96         297.44         190.27          4.466          0.542          1.000          14.39           13.70           4.35           7.65           1.69           0.70           0.01           0.02           0.01          0.327            0.0            0.0            0.0            0.0            0.2            1.1            0.8            0.1            9.4            8.7            0.0          0.050          0.025          0.023          0.017          0.102          0.447          0.215          0.014          1.253          1.165            0.1            0.1            0.1            0.0            0.0            0.0            0.0            0.0            1.1            2.5          0.109          0.055          0.032          0.021          0.005          0.000          0.000          0.000          0.150          0.336         15.767         10.000          5.767       1558.886         600.88          4.000          20.30          23.35           0.00                 1.19                 1.62                0.19
 "19d Simunye 1994_95 NCo376 1R Irrigation Treatment 4"        paddock     27/01/1995        simunye        1994-95          4.000           1995             27            171          alive              1          0.000            0.0          0.000          0.000         25.070         820.50          51.42          0.021          0.000          0.063        1814.33        1615.94         500.58         294.86         199.59          4.440          1.000          1.000          14.41           13.68           4.40           7.61           1.67           0.73           0.01           0.02           0.01          0.327            0.0            0.0            0.0            0.0            0.2            1.0            0.7            0.1            9.4            8.8            0.0          0.073          0.035          0.022          0.017          0.088          0.418          0.199          0.011          1.248          1.167            0.1            0.1            0.1            0.0            0.0            0.0            0.0            0.0            1.1            2.5          0.094          0.055          0.031          0.021          0.004          0.000          0.000          0.000          0.146          0.334         15.946         10.000          5.946       1559.731         603.52          4.000          25.61          29.45           0.00                 1.20                 1.69                0.20
 "19d Simunye 1994_95 NCo376 1R Irrigation Treatment 4"        paddock     28/01/1995        simunye        1994-95          4.000           1995             28            172          alive              1          0.000            0.0          0.000          0.000         25.432         834.28          61.01          0.024          0.051          0.073        1827.10        1620.73         494.92         291.53         207.57          4.398          0.414          1.000          14.43           13.67           4.44           7.58           1.65           0.76           0.01           0.02           0.01          0.328            0.0            0.1            0.0            0.0            0.1            1.0            0.7            0.0            9.3            8.8            0.0          0.074          0.044          0.024          0.018          0.077          0.392          0.184          0.008          1.242          1.169            0.0            0.1            0.1            0.0            0.0            0.0            0.0            0.0            1.1            2.5          0.054          0.055          0.031          0.020          0.004          0.000          0.000          0.000          0.143          0.332         16.102         10.000          6.102       1560.581         604.53          4.000          14.75          16.97           0.00                 1.20                 1.78                0.21
 "19d Simunye 1994_95 NCo376 1R Irrigation Treatment 4"        paddock     29/01/1995        simunye        1994-95          4.000           1995             29            173          alive              1          0.000            0.0          0.000          3.900         25.867         850.62          72.62          0.028          0.553          0.085        1842.95        1627.52         488.90         288.00         216.64          4.355          0.545          1.000          14.44           13.65           4.49           7.54           1.63           0.80           0.01           0.02           0.01          0.329            0.0            0.1            0.1            0.0            0.1            0.9            0.6            0.0            9.3            8.8            0.0          0.059          0.044          0.028          0.019          0.068          0.368          0.170          0.007          1.237          1.171            0.1            0.1            0.1            0.0            0.0            0.0            0.0            0.0            1.0            2.5          0.112          0.055          0.030          0.020          0.004          0.000          0.000          0.000          0.139          0.330         16.269         10.000          6.269       1561.433         606.00          4.000          17.92          20.60           0.00                 1.21                 1.85                0.22
 "19d Simunye 1994_95 NCo376 1R Irrigation Treatment 4"        paddock     30/01/1995        simunye        1994-95          4.000           1995             30            174          alive              1          0.000            0.0         32.100         37.600         26.533         873.94          82.82          0.031          0.939          0.095        1869.32        1644.67         485.02         285.71         225.86          4.337          1.000          1.000          14.47           13.65           4.55           7.50           1.60           0.83           0.01           0.02           0.01          0.329            0.0            0.0            0.0            0.0            0.1            0.7            0.6            0.0            9.2            8.8            0.0          0.027          0.018          0.022          0.018          0.036          0.290          0.158          0.005          1.232          1.173            0.1            0.1            0.1            0.0            0.0            0.0            0.0            0.0            1.0            2.5          0.117          0.062          0.035          0.022          0.005          0.000          0.000          0.000          0.136          0.328         16.443         10.000          6.443       1562.290         609.07          4.000          28.52          32.80           0.00                 1.21                 1.93                0.23
 "19d Simunye 1994_95 NCo376 1R Irrigation Treatment 4"        paddock     31/01/1995        simunye        1994-95          4.000           1995             31            175          alive              1          0.000            0.0          0.000          0.000         27.150         895.48          92.28          0.034          1.281          0.103        1893.53        1660.83         481.63         283.72         233.92          4.323          1.000          1.000          14.50           13.65           4.61           7.46           1.58           0.86           0.01           0.02           0.01          0.330            0.0            0.0            0.0            0.0            0.0            0.4            0.5            0.0            9.2            8.8            0.0          0.045          0.023          0.020          0.014          0.019          0.169          0.146          0.004          1.226          1.175            0.1            0.1            0.1            0.0            0.0            0.0            0.0            0.0            1.0            2.4          0.112          0.061          0.035          0.022          0.006          0.000          0.000          0.000          0.132          0.326         16.600         10.000          6.600       1563.150         611.82          4.000          26.46          30.43           0.00                 1.21                 2.01                0.24
 "19d Simunye 1994_95 NCo376 1R Irrigation Treatment 4"        paddock     01/02/1995        simunye        1994-95          4.000           1995             32            176          alive              1          0.000            0.0          0.000          0.000         27.816         918.58         107.44          0.039          1.851          0.117        1919.94        1679.06         478.57         281.92         242.10          4.311          0.941          1.000          14.53           13.65           4.66           7.42           1.56           0.89           0.01           0.02           0.01          0.330            0.0            0.0            0.0            0.0            0.0            0.2            0.5            0.0            9.2            8.8            0.0          0.053          0.026          0.020          0.013          0.011          0.081          0.133          0.003          1.221          1.177            0.1            0.1            0.1            0.0            0.0            0.0            0.0            0.0            1.0            2.4          0.112          0.057          0.033          0.021          0.007          0.000          0.000          0.000          0.129          0.324         16.760         10.000          6.760       1564.013         614.91          4.000          28.73          33.04           0.00                 1.22                 2.08                0.24
 "19d Simunye 1994_95 NCo376 1R Irrigation Treatment 4"        paddock     02/02/1995        simunye        1994-95          4.000           1995             33            177          alive              1          0.000            0.0          0.000          0.000         28.297         936.29         114.60          0.040          2.081          0.122        1937.54        1687.89         472.97         278.62         250.88          4.273          1.000          1.000          14.55           13.63           4.71           7.38           1.54           0.92           0.01           0.02           0.01          0.331            0.0            0.0            0.0            0.0            0.0            0.1            0.4            0.0            9.1            8.8            0.0          0.064          0.032          0.021          0.013          0.008          0.039          0.117          0.002          1.215          1.178            0.1            0.1            0.1            0.0            0.0            0.0            0.0            0.0            0.9            2.4          0.112          0.056          0.032          0.020          0.009          0.000          0.000          0.000          0.125          0.322         16.930         10.000          6.930       1564.880         616.68          4.000          20.01          23.01           0.00                 1.22                 2.16                0.25
 "19d Simunye 1994_95 NCo376 1R Irrigation Treatment 4"        paddock     03/02/1995        simunye        1994-95          4.000           1995             34            178          alive              1          0.000            0.0          0.000          1.800         28.913         957.85         124.03          0.043          2.376          0.129        1961.43        1703.81         469.42         276.53         258.86          4.257          1.000          1.000          14.56           13.62           4.75           7.35           1.51           0.95           0.00           0.02           0.01          0.331            0.0            0.0            0.0            0.0            0.0            0.0            0.4            0.0            9.1            8.9            0.0          0.052          0.031          0.021          0.012          0.006          0.020          0.101          0.002          1.210          1.180            0.1            0.1            0.1            0.0            0.0            0.0            0.0            0.0            0.9            2.4          0.110          0.056          0.031          0.020          0.009          0.000          0.000          0.000          0.122          0.320         17.090         10.000          7.090       1565.749         619.40          4.000          26.39          30.35           0.00                 1.23                 2.23                0.26
 "19d Simunye 1994_95 NCo376 1R Irrigation Treatment 4"        paddock     04/02/1995        simunye        1994-95          4.000           1995             35            179          alive              1          0.000            0.0          0.000          0.000         29.557         980.34         140.38          0.047          2.942          0.143        1986.49        1720.70         465.89         274.46         267.03          4.241          0.732          1.000          14.57           13.59           4.79           7.31           1.49           0.98           0.00           0.02           0.01          0.332            0.0            0.0            0.0            0.0            0.0            0.0            0.3            0.0            9.0            8.9            0.0          0.050          0.031          0.021          0.012          0.006          0.010          0.086          0.001          1.204          1.182            0.1            0.1            0.1            0.0            0.0            0.0            0.0            0.0            0.9            2.4          0.092          0.056          0.031          0.020          0.010          0.001          0.000          0.000          0.119          0.318         16.256         10.000          6.256       1566.623         622.31          4.000          27.64          31.79           0.00                 1.23                 2.31                0.27
 "19d Simunye 1994_95 NCo376 1R Irrigation Treatment 4"        paddock     05/02/1995        simunye        1994-95          4.000           1995             36            180          alive              1          0.000            0.0          0.000          0.000         30.167        1001.84         156.42          0.052          3.478          0.156        2009.87        1735.87         461.91         272.12         275.24          4.220          0.651          1.000          14.57           13.57           4.83           7.27           1.47           1.01           0.00           0.02           0.01          0.332            0.0            0.0            0.0            0.0            0.0            0.0            0.3            0.0            9.0            8.9            0.0          0.016          0.036          0.024          0.013          0.006          0.006          0.075          0.001          1.198          1.184            0.0            0.1            0.1            0.0            0.0            0.0            0.0            0.0            0.9            2.4          0.045          0.056          0.031          0.020          0.010          0.002          0.000          0.000          0.116          0.316         16.424         10.000          6.424       1567.499         624.97          4.000          26.04          29.94           0.00                 1.24                 2.38                0.28
 "19d Simunye 1994_95 NCo376 1R Irrigation Treatment 4"        paddock     06/02/1995        simunye        1994-95          4.000           1995             37            181          alive              1          0.000            0.0         34.000          0.000         30.872        1025.99         173.56          0.056          4.015          0.169        2037.75        1756.41         459.64         270.78         282.59          4.209          0.836          1.000          14.58           13.55           4.87           7.23           1.44           1.04           0.00           0.02           0.01          0.332            0.0            0.0            0.0            0.0            0.0            0.0            0.2            0.0            8.9            8.9            0.0          0.028          0.017          0.023          0.013          0.006          0.004          0.065          0.001          1.193          1.186            0.1            0.1            0.1            0.0            0.0            0.0            0.0            0.0            0.8            2.4          0.117          0.061          0.030          0.020          0.010          0.003          0.000          0.000          0.113          0.314         16.579         10.000          6.579       1568.377         628.31          4.000          30.61          35.21           0.00                 1.24                 2.45                0.29
 "19d Simunye 1994_95 NCo376 1R Irrigation Treatment 4"        paddock     07/02/1995        simunye        1994-95          4.000           1995             38            182          alive              1          0.000            0.0          0.000          0.000         31.489        1047.49         188.26          0.060          4.454          0.180        2061.38        1772.62         456.31         268.82         290.02          4.195          0.849          1.000          14.59           13.53           4.91           7.20           1.42           1.06           0.00           0.02           0.01          0.333            0.0            0.0            0.0            0.0            0.0            0.0            0.2            0.0            8.9            8.9            0.0          0.047          0.023          0.021          0.013          0.007          0.003          0.056          0.000          1.187          1.188            0.1            0.1            0.1            0.0            0.0            0.0            0.0            0.0            0.8            2.3          0.112          0.060          0.029          0.019          0.010          0.003          0.000          0.000          0.110          0.312         16.737         10.000          6.737       1569.259         631.03          4.000          26.45          30.42           0.00                 1.25                 2.52                0.30
 "19d Simunye 1994_95 NCo376 1R Irrigation Treatment 4"        paddock     08/02/1995        simunye        1994-95          4.000           1995             39            183          alive              1          0.000            0.0         15.000          0.000         31.961        1064.86         195.32          0.061          4.617          0.183        2078.22        1781.54         450.99         265.69         297.94          4.158          1.000          1.000          14.59           13.51           4.95           7.16           1.40           1.09           0.00           0.02           0.01          0.333            0.0            0.0            0.0            0.0            0.0            0.0            0.2            0.0            8.9            8.9            0.0          0.026          0.023          0.021          0.013          0.007          0.003          0.049          0.000          1.181          1.190            0.1            0.1            0.1            0.0            0.0            0.0            0.0            0.0            0.8            2.3          0.118          0.062          0.029          0.019          0.010          0.004          0.000          0.000          0.107          0.310         16.903         10.000          6.903       1570.142         632.72          4.000          19.72          22.68           0.00                 1.26                 2.58                0.30
 "19d Simunye 1994_95 NCo376 1R Irrigation Treatment 4"        paddock     09/02/1995        simunye        1994-95          4.000           1995             40            184          alive              1          0.000            0.0          0.000          0.000         32.583        1086.29         204.91          0.063          4.835          0.189        2102.09        1798.92         448.44         264.19         304.44          4.148          1.000          1.000          14.60           13.49           4.99           7.12           1.38           1.12           0.00           0.02           0.01          0.333            0.0            0.0            0.0            0.0            0.0            0.0            0.2            0.0            8.8            8.9            0.0          0.043          0.024          0.020          0.012          0.007          0.003          0.043          0.000          1.175          1.192            0.1            0.1            0.1            0.0            0.0            0.0            0.0            0.0            0.8            2.3          0.112          0.059          0.029          0.019          0.010          0.004          0.000          0.000          0.104          0.308         17.049         10.000          7.049       1571.029         635.48          4.000          26.85          30.87           0.00                 1.26                 2.65                0.31
 "19d Simunye 1994_95 NCo376 1R Irrigation Treatment 4"        paddock     10/02/1995        simunye        1994-95          4.000           1995             41            185          alive              1          0.000            0.0          0.000          0.000         33.399        1113.11         224.31          0.067          5.361          0.202        2133.55        1825.48         448.27         264.09         309.35          4.145          0.929          1.000          14.60           13.48           5.02           7.10           1.36           1.13           0.00           0.02           0.01          0.333            0.0            0.0            0.0            0.0            0.0            0.0            0.1            0.0            8.8            9.0            0.0          0.048          0.024          0.018          0.011          0.006          0.003          0.038          0.000          1.169          1.194            0.1            0.1            0.1            0.0            0.0            0.0            0.0            0.0            0.8            2.3          0.111          0.057          0.029          0.019          0.010          0.004          0.000          0.000          0.101          0.306         17.181         10.000          7.181       1571.918         639.39          4.000          34.49          39.67           1.06                 1.27                 2.71                0.32
 "19d Simunye 1994_95 NCo376 1R Irrigation Treatment 4"        paddock     11/02/1995        simunye        1994-95          4.000           1995             42            186          alive              1          0.000            0.0          0.000          0.000         33.997        1133.62         240.26          0.071          5.792          0.212        2156.41        1842.75         446.23         262.90         314.94          4.140          0.655          1.000          14.61           13.46           5.05           7.06           1.34           1.16           0.00           0.02           0.01          0.333            0.0            0.0            0.0            0.0            0.0            0.0            0.1            0.0            8.7            9.0            0.0          0.054          0.026          0.019          0.011          0.006          0.003          0.033          0.000          1.163          1.196            0.1            0.1            0.1            0.0            0.0            0.0            0.0            0.0            0.7            2.3          0.107          0.057          0.030          0.019          0.010          0.004          0.000          0.000          0.098          0.304         17.322         10.000          7.322       1572.809         642.00          4.000          25.93          29.82           0.00                 1.27                 2.76                0.32
 "19d Simunye 1994_95 NCo376 1R Irrigation Treatment 4"        paddock     12/02/1995        simunye        1994-95          4.000           1995             43            187          alive              1          0.000            0.0          0.000          0.000         34.514        1151.82         254.35          0.074          6.165          0.221        2175.33        1855.63         442.88         260.93         320.99          4.123          0.577          1.000          14.61           13.44           5.08           7.03           1.33           1.18           0.00           0.02           0.01          0.334            0.0            0.0            0.0            0.0            0.0            0.0            0.1            0.0            8.7            9.0            0.0          0.029          0.029          0.020          0.012          0.006          0.003          0.029          0.000          1.157          1.198            0.0            0.1            0.1            0.0            0.0            0.0            0.0            0.0            0.7            2.3          0.051          0.056          0.030          0.019          0.010          0.004          0.000          0.000          0.096          0.303         17.471         10.000          7.471       1573.703         644.02          4.000          22.06          25.37           0.00                 1.28                 2.81                0.33
 "19d Simunye 1994_95 NCo376 1R Irrigation Treatment 4"        paddock     13/02/1995        simunye        1994-95          4.000           1995             44            188          alive              1          0.000            0.0          0.000          0.000         35.010        1169.37         267.99          0.077          6.515          0.229        2193.29        1867.77         439.47         258.92         326.82          4.106          0.559          1.000          14.61           13.41           5.11           7.00           1.31           1.20           0.00           0.02           0.01          0.334            0.0            0.0            0.0            0.0            0.0            0.0            0.1            0.0            8.6            9.0            0.0          0.001          0.034          0.023          0.013          0.006          0.003          0.026          0.000          1.151          1.200            0.0            0.1            0.1            0.0            0.0            0.0            0.0            0.0            0.7            2.3          0.010          0.056          0.030          0.019          0.010          0.004          0.000          0.000          0.093          0.301         17.618         10.000          7.618       1574.598         645.91          4.000          21.16          24.34           0.00                 1.28                 2.86                0.34
 "19d Simunye 1994_95 NCo376 1R Irrigation Treatment 4"        paddock     14/02/1995        simunye        1994-95          4.000           1995             45            189          alive              1          0.000            0.0         29.300          0.000         35.648        1191.05         284.47          0.080          6.915          0.239        2217.77        1886.83         437.83         257.95         332.23          4.101          0.723          1.000          14.61           13.40           5.14           6.97           1.29           1.22           0.00           0.02           0.00          0.334            0.0            0.0            0.0            0.0            0.0            0.0            0.1            0.0            8.6            9.0            0.0          0.027          0.019          0.022          0.015          0.007          0.003          0.023          0.000          1.144          1.202            0.1            0.1            0.1            0.0            0.0            0.0            0.0            0.0            0.7            2.2          0.115          0.060          0.030          0.019          0.010          0.004          0.000          0.000          0.091          0.299         17.759         10.000          7.759       1575.495         648.78          4.000          27.73          31.89           0.00                 1.29                 2.91                0.34
 "19d Simunye 1994_95 NCo376 1R Irrigation Treatment 4"        paddock     15/02/1995        simunye        1994-95          4.000           1995             46            190          alive              1          0.000            0.0          0.000          0.000         36.236        1211.34         299.92          0.083          7.281          0.248        2239.85        1903.21         435.36         256.50         337.94          4.094          0.675          1.000          14.61           13.38           5.17           6.94           1.27           1.24           0.00           0.02           0.00          0.334            0.0            0.0            0.0            0.0            0.0            0.0            0.1            0.0            8.5            9.0            0.0          0.048          0.024          0.021          0.016          0.008          0.004          0.020          0.000          1.138          1.204            0.1            0.1            0.1            0.0            0.0            0.0            0.0            0.0            0.7            2.2          0.112          0.058          0.029          0.019          0.010          0.004          0.000          0.000          0.088          0.297         16.905         10.000          6.905       1576.394         651.29          4.000          25.38          29.19           0.00                 1.29                 2.96                0.35
 "19d Simunye 1994_95 NCo376 1R Irrigation Treatment 4"        paddock     16/02/1995        simunye        1994-95          4.000           1995             47            191          alive              1          0.000            0.0          0.000          0.400         36.832        1231.80         311.59          0.085          7.506          0.253        2262.28        1920.25         433.21         255.24         343.34          4.141          1.000          1.000          14.62           13.36           5.20           6.90           1.25           1.26           0.00           0.02           0.00          0.334            0.0            0.0            0.0            0.0            0.0            0.0            0.1            0.0            8.5            9.0            0.0          0.057          0.028          0.021          0.018          0.009          0.004          0.018          0.000          1.132          1.206            0.1            0.1            0.1            0.0            0.0            0.0            0.0            0.0            0.6            2.2          0.112          0.057          0.029          0.019          0.010          0.004          0.000          0.000          0.086          0.295         17.047         10.000          7.047       1577.294         653.85          4.000          25.80          29.67           0.00                 1.30                 3.01                0.35
 "19d Simunye 1994_95 NCo376 1R Irrigation Treatment 4"        paddock     17/02/1995        simunye        1994-95          4.000           1995             48            192          alive              1          0.000            0.0         19.500          7.100         37.204        1244.78         317.31          0.085          7.590          0.255        2274.86        1930.10         431.24         254.08         346.06          4.134          1.000          1.000          14.62           13.35           5.23           6.88           1.24           1.27           0.00           0.02           0.00          0.335            0.0            0.0            0.0            0.0            0.0            0.0            0.1            0.0            8.4            9.1            0.0          0.023          0.019          0.021          0.017          0.009          0.004          0.016          0.000          1.126          1.208            0.1            0.1            0.1            0.0            0.0            0.0            0.0            0.0            0.6            2.2          0.113          0.060          0.028          0.018          0.010          0.004          0.000          0.000          0.084          0.293         17.192         10.000          7.192       1578.196         654.95          4.000          16.00          18.40           0.00                 1.30                 3.06                0.36
 "19d Simunye 1994_95 NCo376 1R Irrigation Treatment 4"        paddock     18/02/1995        simunye        1994-95          4.000           1995             49            193          alive              1          0.000            0.0          0.000          3.400         37.576        1257.81         323.00          0.086          7.673          0.257        2287.34        1939.69         429.07         252.80         348.96          4.124          1.000          1.000          14.62           13.34           5.26           6.86           1.23           1.28           0.00           0.02           0.00          0.335            0.0            0.0            0.0            0.0            0.0            0.0            0.1            0.0            8.4            9.1            0.0          0.027          0.019          0.018          0.014          0.009          0.004          0.014          0.000          1.120          1.210            0.1            0.1            0.1            0.0            0.0            0.0            0.0            0.0            0.6            2.2          0.104          0.057          0.028          0.018          0.010          0.004          0.000          0.000          0.081          0.291         17.326         10.000          7.326       1579.099         656.03          4.000          15.93          18.32           0.00                 1.31                 3.08                0.36
