ApsimVersion = 7.7
Title = 9a) Bambaroo 1995-96 Q124 P Fully Irrigated
                               SimulationName       ZoneName    Clock.Today           site         season          treat           year            day            das    crop_status      ratoon_no           samp     fertiliser     irrigation           rain         canefw        cane_wt     sucrose_wt         scmstf            ccs          scmst        biomass  green_biomass        leaf_wt     cabbage_wt       trash_wt            lai    swdef_photo    nfact_photo      biomass_n green_biomass_n         cane_N         leaf_N          cab_N        trash_N    n_conc_cane    n_conc_leaf     n_conc_cab       cane_dmc         no3(1)         no3(2)         no3(3)         no3(4)         no3(5)         no3(6)    flow_no3(6)      no3ppm(1)      no3ppm(2)      no3ppm(3)      no3ppm(4)      no3ppm(5)      no3ppm(6)         nh4(1)         nh4(2)         nh4(3)         nh4(4)         nh4(5)         nh4(6)      nh4ppm(1)      nh4ppm(2)      nh4ppm(3)      nh4ppm(4)      nh4ppm(5)      nh4ppm(6)         leaves   green_leaves    dead_leaves     root_depth    rootgreenwt     stage_code         dlt_dm   dlt_dm_green   partition_xs dlt_dm_detached_root dlt_dm_detached_leaf dlt_dm_detached_cab
                                           ()             ()   (dd/mm/yyyy)             ()             ()             ()         (year)          (day)         (days)             ()             ()             ()        (kg/ha)           (mm)           (mm)         (t/ha)        (g/m^2)        (g/m^2)          (g/g)            (%)          (g/g)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)      (m^2/m^2)             ()             ()        (g/m^2)         (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)             ()        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (mg/kg)        (mg/kg)        (mg/kg)        (mg/kg)        (mg/kg)        (mg/kg)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (mg/kg)        (mg/kg)        (mg/kg)        (mg/kg)        (mg/kg)        (mg/kg)             ()             ()             ()           (mm)        (g/m^2)             ()        (g/m^2)        (g/m^2)        (g/m^2)              (g/m^2)              (g/m^2)             (g/m^2)
 "9a Bambaroo 1995_96 Q124 P Fully Irrigated"        paddock     03/03/1996       bambaroo        1995-96          1.000           1996             63            242          alive              0          0.000            0.0          0.000         43.000         43.371        1366.73         380.43          0.088          7.889          0.278        2661.22        2467.72         693.13         407.85         195.42          6.492          1.000          1.000          13.32           12.61           3.07           7.90           1.64           0.72           0.00           0.01           0.00          0.315            0.0            0.1            0.0            0.1            0.0            0.0            0.0          0.010          0.024          0.012          0.019          0.010          0.001            0.1            0.3            0.1            0.0            0.0            0.0          0.078          0.097          0.027          0.012          0.005          0.001         19.484         13.000          6.484       1800.000         959.92          4.000          21.94          25.23           0.00                 1.92                 1.65                0.19
 "9a Bambaroo 1995_96 Q124 P Fully Irrigated"        paddock     04/03/1996       bambaroo        1995-96          1.000           1996             64            243          alive              0          0.000            0.0          0.000         20.000         43.451        1372.10         381.25          0.088          7.892          0.278        2660.93        2459.35         684.48         402.76         203.50          6.417          1.000          1.000          13.32           12.58           3.10           7.87           1.62           0.75           0.00           0.01           0.00          0.316            0.0            0.0            0.0            0.1            0.0            0.0            0.0          0.006          0.019          0.009          0.014          0.010          0.001            0.1            0.3            0.1            0.0            0.0            0.0          0.071          0.107          0.031          0.012          0.005          0.001         18.615         13.000          5.615       1800.000         958.25          4.000           1.65           1.89           0.00                 1.92                 1.73                0.20
 "9a Bambaroo 1995_96 Q124 P Fully Irrigated"        paddock     05/03/1996       bambaroo        1995-96          1.000           1996             65            244          alive              0          0.000            0.0          0.000         24.000         43.757        1384.39         386.76          0.088          7.972          0.279        2670.09        2459.92         677.10         398.42         212.09          6.359          1.000          1.000          13.33           12.56           3.12           7.83           1.60           0.78           0.00           0.01           0.00          0.316            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.007          0.017          0.007          0.008          0.009          0.001            0.1            0.3            0.1            0.1            0.0            0.0          0.067          0.113          0.033          0.015          0.005          0.001         18.754         13.000          5.754       1800.000         958.01          4.000          11.17          12.85           0.00                 1.92                 1.80                0.21
 "9a Bambaroo 1995_96 Q124 P Fully Irrigated"        paddock     06/03/1996       bambaroo        1995-96          1.000           1996             66            245          alive              0          0.000            0.0          0.000         25.000         44.362        1405.79         398.46          0.090          8.148          0.283        2691.92        2472.82         671.75         395.28         221.02          6.324          1.000          1.000          13.33           12.53           3.15           7.80           1.58           0.81           0.00           0.01           0.00          0.317            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.009          0.016          0.007          0.005          0.006          0.001            0.1            0.3            0.1            0.1            0.0            0.0          0.066          0.118          0.035          0.016          0.006          0.001         18.899         13.000          5.899       1800.000         959.68          4.000          23.93          27.53           0.00                 1.92                 1.88                0.22
 "9a Bambaroo 1995_96 Q124 P Fully Irrigated"        paddock     07/03/1996       bambaroo        1995-96          1.000           1996             67            246          alive              0          0.000            0.0          0.000          2.000         45.135        1432.28         413.59          0.092          8.371          0.289        2720.84        2492.72         667.60         392.83         230.04          6.304          1.000          1.000          13.33           12.50           3.17           7.76           1.56           0.85           0.00           0.01           0.00          0.317            0.0            0.1            0.0            0.0            0.0            0.0            0.0          0.010          0.022          0.008          0.004          0.004          0.001            0.1            0.3            0.1            0.1            0.0            0.0          0.066          0.114          0.035          0.017          0.006          0.001         19.045         13.000          6.045       1800.000         962.43          4.000          31.11          35.77           0.00                 1.92                 1.96                0.23
 "9a Bambaroo 1995_96 Q124 P Fully Irrigated"        paddock     08/03/1996       bambaroo        1995-96          1.000           1996             68            247          alive              0          0.000            0.0          0.000          0.000         46.064        1463.00         432.06          0.094          8.637          0.295        2756.67        2521.25         666.22         392.02         237.35          6.299          1.000          1.000          13.34           12.48           3.20           7.73           1.55           0.87           0.00           0.01           0.00          0.318            0.0            0.1            0.0            0.0            0.0            0.0            0.0          0.018          0.030          0.009          0.004          0.004          0.001            0.1            0.3            0.1            0.1            0.0            0.0          0.077          0.103          0.033          0.018          0.006          0.001         19.183         13.000          6.183       1800.000         966.22          4.000          38.12          43.84           0.00                 1.92                 2.04                0.24
 "9a Bambaroo 1995_96 Q124 P Fully Irrigated"        paddock     09/03/1996       bambaroo        1995-96          1.000           1996             69            248          alive              0          0.000            0.0          0.000          0.000         46.997        1493.76         450.61          0.096          8.893          0.302        2792.60        2550.10         665.02         391.32         244.43          6.293          1.000          1.000          13.35           12.46           3.23           7.70           1.53           0.90           0.00           0.01           0.00          0.318            0.0            0.1            0.0            0.0            0.0            0.0            0.0          0.022          0.038          0.012          0.005          0.003          0.001            0.1            0.2            0.1            0.1            0.0            0.0          0.080          0.090          0.029          0.017          0.006          0.001         19.316         13.000          6.316       1800.000         970.03          4.000          38.28          44.02           0.00                 1.92                 2.11                0.25
 "9a Bambaroo 1995_96 Q124 P Fully Irrigated"        paddock     10/03/1996       bambaroo        1995-96          1.000           1996             70            249          alive              0          0.000            0.0          0.000          0.000         47.724        1518.33         464.88          0.097          9.082          0.306        2819.61        2570.13         662.17         389.64         251.42          6.283          1.000          1.000          13.36           12.44           3.26           7.67           1.52           0.92           0.00           0.01           0.00          0.318            0.0            0.1            0.0            0.0            0.0            0.0            0.0          0.026          0.041          0.013          0.007          0.003          0.001            0.1            0.2            0.1            0.1            0.0            0.0          0.081          0.083          0.026          0.015          0.006          0.001         19.448         13.000          6.448       1800.000         972.50          4.000          29.44          33.85           0.00                 1.93                 2.17                0.26
 "9a Bambaroo 1995_96 Q124 P Fully Irrigated"        paddock     11/03/1996       bambaroo        1995-96          1.000           1996             71            250          alive              0          0.000            0.0          0.000         13.000         47.938        1527.46         468.52          0.098          9.121          0.307        2824.63        2568.47         655.38         385.64         258.10          6.228          1.000          1.000          13.36           12.42           3.28           7.64           1.50           0.95           0.00           0.01           0.00          0.319            0.0            0.1            0.1            0.0            0.0            0.0            0.0          0.006          0.031          0.013          0.007          0.003          0.001            0.1            0.2            0.1            0.1            0.0            0.0          0.070          0.088          0.025          0.014          0.006          0.001         19.577         13.000          6.577       1800.000         971.69          4.000           7.52           8.65          -0.00                 1.94                 2.23                0.26
 "9a Bambaroo 1995_96 Q124 P Fully Irrigated"        paddock     12/03/1996       bambaroo        1995-96          1.000           1996             72            251          alive              0          0.000            0.0          0.000          6.000         48.162        1536.79         472.35          0.098          9.163          0.307        2830.06        2567.58         648.93         381.85         264.43          6.175          1.000          1.000          13.36           12.40           3.30           7.61           1.49           0.97           0.00           0.01           0.00          0.319            0.0            0.1            0.0            0.0            0.0            0.0            0.0          0.006          0.022          0.012          0.007          0.003          0.001            0.1            0.3            0.1            0.1            0.0            0.0          0.066          0.096          0.024          0.014          0.006          0.001         19.702         13.000          6.702       1800.000         970.94          4.000           7.99           9.19           0.00                 1.95                 2.29                0.27
 "9a Bambaroo 1995_96 Q124 P Fully Irrigated"        paddock     13/03/1996       bambaroo        1995-96          1.000           1996             73            252          alive              0          0.000            0.0          0.000          8.000         48.685        1555.36         482.18          0.099          9.282          0.310        2848.11        2578.52         644.13         379.03         271.53          6.144          1.000          1.000          13.36           12.38           3.33           7.57           1.47           1.00           0.00           0.01           0.00          0.319            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.008          0.018          0.009          0.006          0.003          0.001            0.1            0.3            0.1            0.1            0.0            0.0          0.065          0.103          0.027          0.013          0.006          0.001         19.839         13.000          6.839       1800.000         972.10          4.000          20.67          23.77           0.00                 1.94                 2.35                0.28
 "9a Bambaroo 1995_96 Q124 P Fully Irrigated"        paddock     14/03/1996       bambaroo        1995-96          1.000           1996             74            253          alive              0          0.000            0.0          0.000         57.000         49.206        1574.03         491.87          0.100          9.395          0.312        2865.90        2588.71         638.79         375.89         279.13          6.107          1.000          1.000          13.36           12.35           3.35           7.54           1.46           1.03           0.00           0.01           0.00          0.320            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.008          0.016          0.007          0.005          0.002          0.001            0.1            0.3            0.1            0.1            0.0            0.0          0.064          0.108          0.029          0.015          0.007          0.001         18.983         13.000          5.983       1800.000         973.23          4.000          20.48          23.56           0.00                 1.94                 2.41                0.28
 "9a Bambaroo 1995_96 Q124 P Fully Irrigated"        paddock     15/03/1996       bambaroo        1995-96          1.000           1996             75            254          alive              0          0.000            0.0          0.000         25.000         49.967        1599.73         506.37          0.101          9.565          0.317        2893.97        2609.81         635.90         374.18         286.11          6.107          1.000          1.000          13.36           12.32           3.37           7.51           1.44           1.05           0.00           0.01           0.00          0.320            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.010          0.015          0.006          0.004          0.002          0.001            0.1            0.3            0.1            0.1            0.0            0.0          0.065          0.113          0.032          0.016          0.007          0.001         19.126         13.000          6.126       1800.000         975.91          4.000          30.84          35.47           0.00                 1.94                 2.48                0.29
 "9a Bambaroo 1995_96 Q124 P Fully Irrigated"        paddock     16/03/1996       bambaroo        1995-96          1.000           1996             76            255          alive              0          0.000            0.0          0.000          5.000         50.530        1619.14         516.95          0.102          9.684          0.319        2913.69        2623.77         632.46         372.16         291.87          6.086          1.000          1.000          13.36           12.30           3.39           7.48           1.43           1.07           0.00           0.01           0.00          0.320            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.008          0.016          0.007          0.004          0.002          0.001            0.1            0.3            0.1            0.1            0.0            0.0          0.067          0.117          0.033          0.017          0.008          0.001         19.259         13.000          6.259       1800.000         977.34          4.000          22.56          25.95           0.00                 1.95                 2.54                0.30
 "9a Bambaroo 1995_96 Q124 P Fully Irrigated"        paddock     17/03/1996       bambaroo        1995-96          1.000           1996             77            256          alive              0          0.000            0.0          0.000          0.000         51.242        1643.25         530.43          0.104          9.832          0.323        2939.66        2643.37         629.63         370.50         298.24          6.073          1.000          1.000          13.36           12.28           3.42           7.45           1.41           1.10           0.00           0.01           0.00          0.321            0.0            0.1            0.0            0.0            0.0            0.0            0.0          0.019          0.024          0.008          0.004          0.002          0.001            0.1            0.3            0.1            0.1            0.0            0.0          0.075          0.112          0.032          0.018          0.008          0.001         19.398         13.000          6.398       1800.000         979.72          4.000          28.87          33.20           0.00                 1.95                 2.59                0.31
 "9a Bambaroo 1995_96 Q124 P Fully Irrigated"        paddock     18/03/1996       bambaroo        1995-96          1.000           1996             78            257          alive              0          0.000            0.0          0.000          0.000         52.172        1674.01         548.18          0.105         10.024          0.327        2974.79        2671.73         628.11         369.60         305.02          6.073          1.000          1.000          13.37           12.26           3.45           7.41           1.40           1.12           0.00           0.01           0.00          0.321            0.0            0.1            0.0            0.0            0.0            0.0            0.0          0.024          0.034          0.010          0.005          0.002          0.001            0.1            0.3            0.1            0.1            0.0            0.0          0.083          0.098          0.030          0.017          0.008          0.001         19.545         13.000          6.545       1800.000         983.47          4.000          38.09          43.81          -0.00                 1.95                 2.65                0.31
 "9a Bambaroo 1995_96 Q124 P Fully Irrigated"        paddock     19/03/1996       bambaroo        1995-96          1.000           1996             79            258          alive              0          0.000            0.0          0.000          0.000         53.064        1703.34         565.25          0.107         10.202          0.332        3008.39        2699.60         627.19         369.06         310.75          6.073          1.000          1.000          13.37           12.24           3.47           7.38           1.38           1.14           0.00           0.01           0.00          0.321            0.0            0.1            0.0            0.0            0.0            0.0            0.0          0.028          0.041          0.012          0.006          0.003          0.001            0.1            0.2            0.1            0.1            0.0            0.0          0.084          0.085          0.026          0.015          0.007          0.001         19.677         13.000          6.677       1800.000         987.00          4.000          36.63          42.13           0.00                 1.96                 2.71                0.32
 "9a Bambaroo 1995_96 Q124 P Fully Irrigated"        paddock     20/03/1996       bambaroo        1995-96          1.000           1996             80            259          alive              0          0.000            0.0          0.000          0.000         53.950        1732.65         582.18          0.108         10.373          0.336        3041.61        2726.68         625.79         368.24         316.90          6.073          1.000          1.000          13.38           12.23           3.50           7.35           1.37           1.16           0.00           0.01           0.00          0.321            0.0            0.1            0.1            0.0            0.0            0.0            0.0          0.031          0.044          0.013          0.007          0.003          0.001            0.1            0.2            0.1            0.1            0.0            0.0          0.084          0.078          0.024          0.014          0.006          0.001         19.816         13.000          6.816       1800.000         990.47          4.000          36.31          41.76           0.00                 1.97                 2.76                0.33
 "9a Bambaroo 1995_96 Q124 P Fully Irrigated"        paddock     21/03/1996       bambaroo        1995-96          1.000           1996             81            260          alive              0          0.000            0.0          0.000          0.000         54.749        1759.35         597.37          0.109         10.521          0.340        3071.04        2750.00         623.66         366.99         323.02          6.068          1.000          1.000          13.39           12.21           3.53           7.32           1.35           1.19           0.00           0.01           0.00          0.321            0.0            0.1            0.1            0.0            0.0            0.0            0.0          0.035          0.046          0.014          0.007          0.003          0.001            0.1            0.2            0.1            0.1            0.0            0.0          0.085          0.073          0.023          0.013          0.006          0.001         19.955         13.000          6.955       1800.000         993.38          4.000          32.58          37.47           0.00                 1.97                 2.82                0.33
 "9a Bambaroo 1995_96 Q124 P Fully Irrigated"        paddock     22/03/1996       bambaroo        1995-96          1.000           1996             82            261          alive              0          0.000            0.0          0.000          0.000         55.396        1781.39         609.51          0.110         10.634          0.342        3093.92        2767.12         620.57         365.17         328.79          6.052          1.000          1.000          13.39           12.20           3.56           7.29           1.34           1.21           0.00           0.01           0.00          0.322            0.0            0.1            0.1            0.0            0.0            0.0            0.0          0.036          0.048          0.014          0.007          0.003          0.001            0.1            0.2            0.1            0.0            0.0            0.0          0.085          0.070          0.022          0.013          0.006          0.001         20.089         13.000          7.089       1800.000         995.31          4.000          26.09          30.01          -0.00                 1.98                 2.87                0.34
 "9a Bambaroo 1995_96 Q124 P Fully Irrigated"        paddock     23/03/1996       bambaroo        1995-96          1.000           1996             83            262          alive              0          0.000            0.0          0.000          0.000         56.225        1809.10         625.22          0.111         10.777          0.346        3124.50        2791.45         618.44         363.92         335.04          6.049          1.000          1.000          13.40           12.18           3.59           7.26           1.33           1.23           0.00           0.01           0.00          0.322            0.0            0.1            0.1            0.0            0.0            0.0            0.0          0.036          0.049          0.014          0.007          0.003          0.001            0.1            0.2            0.1            0.0            0.0            0.0          0.085          0.069          0.022          0.012          0.006          0.001         20.235         13.000          7.235       1800.000         998.39          4.000          33.85          38.92           0.00                 1.99                 2.92                0.34
 "9a Bambaroo 1995_96 Q124 P Fully Irrigated"        paddock     24/03/1996       bambaroo        1995-96          1.000           1996             84            263          alive              0          0.000            0.0          0.000          0.000         56.950        1833.44         638.87          0.112         10.898          0.348        3150.64        2812.10         616.11         362.55         340.54          6.041          1.000          1.000          13.40           12.16           3.61           7.23           1.31           1.25           0.00           0.01           0.00          0.322            0.0            0.1            0.1            0.0            0.0            0.0            0.0          0.036          0.049          0.015          0.007          0.003          0.001            0.1            0.2            0.1            0.0            0.0            0.0          0.084          0.069          0.022          0.012          0.006          0.001         19.368         13.000          6.368       1800.000        1000.82          4.000          29.47          33.89           0.00                 1.99                 2.98                0.35
 "9a Bambaroo 1995_96 Q124 P Fully Irrigated"        paddock     25/03/1996       bambaroo        1995-96          1.000           1996             85            264          alive              0          0.000            0.0          0.000          0.000         57.827        1862.38         655.49          0.113         11.043          0.352        3183.19        2839.05         614.86         361.81         346.15          6.107          1.000          1.000          13.41           12.14           3.64           7.20           1.30           1.27           0.00           0.01           0.00          0.322            0.0            0.1            0.1            0.0            0.0            0.0            0.0          0.033          0.050          0.015          0.008          0.003          0.001            0.1            0.2            0.1            0.0            0.0            0.0          0.077          0.069          0.022          0.012          0.006          0.001         19.504         13.000          6.504       1800.000        1004.21          4.000          35.94          41.33           0.00                 2.00                 3.03                0.36
 "9a Bambaroo 1995_96 Q124 P Fully Irrigated"        paddock     26/03/1996       bambaroo        1995-96          1.000           1996             86            265          alive              0          0.000            0.0          0.000          0.000         58.695        1891.13         671.93          0.114         11.181          0.355        3215.30        2865.42         613.36         360.93         351.89          6.109          1.000          1.000          13.41           12.13           3.67           7.17           1.29           1.29           0.00           0.01           0.00          0.322            0.0            0.1            0.1            0.0            0.0            0.0            0.0          0.030          0.051          0.015          0.008          0.003          0.001            0.1            0.2            0.1            0.0            0.0            0.0          0.066          0.069          0.022          0.012          0.006          0.001         19.643         13.000          6.643       1800.000        1007.53          4.000          35.55          40.88           0.00                 2.00                 3.08                0.36
 "9a Bambaroo 1995_96 Q124 P Fully Irrigated"        paddock     27/03/1996       bambaroo        1995-96          1.000           1996             87            266          alive              0          0.000            0.0          0.000          0.000         59.492        1917.60         687.02          0.115         11.304          0.358        3244.43        2889.42         611.80         360.01         357.03          6.110          1.000          1.000          13.41           12.11           3.69           7.14           1.27           1.31           0.00           0.01           0.00          0.322            0.0            0.1            0.1            0.0            0.0            0.0            0.0          0.026          0.053          0.016          0.008          0.003          0.001            0.1            0.2            0.1            0.0            0.0            0.0          0.056          0.069          0.022          0.012          0.006          0.001         19.773         13.000          6.773       1800.000        1010.41          4.000          32.63          37.52           0.00                 2.01                 3.13                0.37
 "9a Bambaroo 1995_96 Q124 P Fully Irrigated"        paddock     28/03/1996       bambaroo        1995-96          1.000           1996             88            267          alive              0          0.000            0.0          0.000          9.500         60.292        1944.23         702.11          0.116         11.424          0.361        3273.51        2913.06         609.93         358.91         362.47          6.108          1.000          1.000          13.41           12.09           3.72           7.11           1.26           1.33           0.00           0.01           0.00          0.322            0.0            0.1            0.1            0.0            0.0            0.0            0.0          0.026          0.054          0.016          0.008          0.003          0.001            0.1            0.2            0.1            0.0            0.0            0.0          0.083          0.069          0.022          0.012          0.005          0.001         19.909         13.000          6.909       1800.000        1013.28          4.000          32.63          37.53           0.00                 2.02                 3.18                0.37
 "9a Bambaroo 1995_96 Q124 P Fully Irrigated"        paddock     29/03/1996       bambaroo        1995-96          1.000           1996             89            268          alive              0          0.000            0.0          0.000          0.000         60.927        1965.92         713.95          0.117         11.513          0.363        3295.55        2929.83         606.82         357.08         367.76          6.093          1.000          1.000          13.42           12.08           3.74           7.08           1.25           1.35           0.00           0.01           0.00          0.323            0.0            0.1            0.1            0.0            0.0            0.0            0.0          0.027          0.056          0.017          0.008          0.004          0.001            0.1            0.2            0.1            0.0            0.0            0.0          0.084          0.069          0.022          0.012          0.005          0.001         20.042         13.000          7.042       1800.000        1015.10          4.000          25.65          29.50           0.00                 2.02                 3.23                0.38
 "9a Bambaroo 1995_96 Q124 P Fully Irrigated"        paddock     30/03/1996       bambaroo        1995-96          1.000           1996             90            269          alive              0          0.000            0.0          0.000          0.000         61.724        1992.56         728.88          0.118         11.625          0.366        3324.34        2952.95         604.62         355.78         373.42          6.091          1.000          1.000          13.42           12.06           3.77           7.05           1.24           1.37           0.00           0.01           0.00          0.323            0.0            0.1            0.1            0.0            0.0            0.0            0.0          0.028          0.058          0.017          0.008          0.004          0.001            0.1            0.2            0.1            0.0            0.0            0.0          0.084          0.069          0.022          0.012          0.005          0.001         20.172         13.000          7.172       1800.000        1017.94          4.000          32.45          37.31           0.00                 2.03                 3.27                0.38
 "9a Bambaroo 1995_96 Q124 P Fully Irrigated"        paddock     31/03/1996       bambaroo        1995-96          1.000           1996             91            270          alive              0          0.000            0.0          0.000          0.000         62.215        2009.93         737.83          0.119         11.687          0.367        3340.09        2963.51         600.32         353.26         378.62          6.064          1.000          1.000          13.42           12.04           3.80           7.02           1.22           1.39           0.00           0.01           0.00          0.323            0.0            0.2            0.1            0.0            0.0            0.0            0.0          0.028          0.059          0.018          0.009          0.004          0.001            0.1            0.2            0.1            0.0            0.0            0.0          0.082          0.069          0.022          0.012          0.005          0.001         20.298         13.000          7.298       1800.000        1018.82          4.000          19.47          22.39           0.00                 2.03                 3.32                0.39
 "9a Bambaroo 1995_96 Q124 P Fully Irrigated"        paddock     01/04/1996       bambaroo        1995-96          1.000           1996             92            271          alive              0          0.000            0.0          0.000          0.000         63.097        2039.06         754.35          0.120         11.805          0.370        3372.46        2990.54         599.00         352.48         383.96          6.064          1.000          1.000          13.42           12.02           3.82           6.99           1.21           1.41           0.00           0.01           0.00          0.323            0.0            0.2            0.1            0.0            0.0            0.0            0.0          0.029          0.060          0.018          0.009          0.004          0.001            0.1            0.2            0.1            0.0            0.0            0.0          0.083          0.069          0.022          0.012          0.005          0.001         20.427         13.000          7.427       1800.000        1022.21          4.000          36.13          41.55           0.00                 2.04                 3.37                0.40
 "9a Bambaroo 1995_96 Q124 P Fully Irrigated"        paddock     02/04/1996       bambaroo        1995-96          1.000           1996             93            272          alive              0          0.000            0.0         22.700          0.000         63.946        2067.09         770.27          0.120         11.916          0.373        3403.48        3016.71         597.83         351.79         388.81          6.064          1.000          1.000          13.42           12.01           3.85           6.96           1.20           1.43           0.00           0.01           0.00          0.323            0.0            0.1            0.1            0.0            0.0            0.0            0.0          0.011          0.045          0.018          0.009          0.004          0.001            0.1            0.2            0.1            0.0            0.0            0.0          0.074          0.070          0.022          0.012          0.005          0.001         20.550         13.000          7.550       1800.000        1025.39          4.000          34.84          40.06           0.00                 2.04                 3.42                0.40
 "9a Bambaroo 1995_96 Q124 P Fully Irrigated"        paddock     03/04/1996       bambaroo        1995-96          1.000           1996             94            273          alive              0          0.000            0.0          0.000          0.000         64.596        2089.23         782.28          0.121         11.996          0.374        3425.86        3034.01         594.78         350.00         393.90          6.051          1.000          1.000          13.43           11.99           3.87           6.93           1.18           1.45           0.00           0.01           0.00          0.323            0.0            0.1            0.1            0.0            0.0            0.0            0.0          0.021          0.040          0.019          0.009          0.004          0.001            0.1            0.2            0.1            0.0            0.0            0.0          0.080          0.068          0.022          0.012          0.005          0.001         19.677         13.000          6.677       1800.000        1027.27          4.000          26.25          30.19           0.00                 2.04                 3.46                0.41
 "9a Bambaroo 1995_96 Q124 P Fully Irrigated"        paddock     04/04/1996       bambaroo        1995-96          1.000           1996             95            274          alive              0          0.000            0.0          0.000          0.000         65.059        2105.88         790.55          0.122         12.046          0.375        3440.08        3042.77         589.82         347.08         399.36          6.060          1.000          1.000          13.43           11.97           3.90           6.90           1.17           1.47           0.00           0.01           0.00          0.324            0.0            0.1            0.1            0.0            0.0            0.0            0.0          0.022          0.038          0.019          0.010          0.004          0.001            0.1            0.2            0.1            0.0            0.0            0.0          0.083          0.069          0.022          0.012          0.005          0.001         19.809         13.000          6.809       1800.000        1027.94          4.000          18.14          20.86           0.00                 2.05                 3.51                0.41
 "9a Bambaroo 1995_96 Q124 P Fully Irrigated"        paddock     05/04/1996       bambaroo        1995-96          1.000           1996             96            275          alive              0          0.000            0.0         22.700          0.000         65.564        2123.86         799.57          0.122         12.100          0.376        3456.03        3053.13         585.02         344.26         404.96          6.028          1.000          1.000          13.43           11.95           3.93           6.87           1.16           1.49           0.00           0.01           0.00          0.324            0.0            0.1            0.1            0.0            0.0            0.0            0.0          0.008          0.024          0.017          0.010          0.004          0.001            0.1            0.2            0.1            0.0            0.0            0.0          0.074          0.081          0.022          0.012          0.005          0.001         19.945         13.000          6.945       1800.000        1028.87          4.000          19.93          22.92           0.00                 2.05                 3.55                0.42
 "9a Bambaroo 1995_96 Q124 P Fully Irrigated"        paddock     06/04/1996       bambaroo        1995-96          1.000           1996             97            276          alive              0          0.000            0.0          0.000          5.000         66.240        2147.06         811.80          0.123         12.174          0.378        3479.18        3070.39         581.27         342.05         410.85          6.010          1.000          1.000          13.42           11.93           3.95           6.83           1.14           1.51           0.00           0.01           0.00          0.324            0.0            0.0            0.1            0.0            0.0            0.0            0.0          0.010          0.018          0.014          0.010          0.004          0.001            0.1            0.2            0.1            0.0            0.0            0.0          0.075          0.091          0.021          0.012          0.005          0.001         20.085         13.000          7.085       1800.000        1030.89          4.000          27.18          31.26           0.00                 2.06                 3.60                0.42
 "9a Bambaroo 1995_96 Q124 P Fully Irrigated"        paddock     07/04/1996       bambaroo        1995-96          1.000           1996             98            277          alive              0          0.000            0.0          0.000          0.000         66.706        2163.76         819.98          0.123         12.220          0.379        3493.36        3079.36         576.40         339.19         416.07          5.978          1.000          1.000          13.42           11.91           3.98           6.80           1.13           1.53           0.00           0.01           0.00          0.324            0.0            0.1            0.0            0.0            0.0            0.0            0.0          0.019          0.023          0.012          0.010          0.004          0.001            0.1            0.2            0.1            0.0            0.0            0.0          0.075          0.092          0.021          0.012          0.005          0.001         20.216         13.000          7.216       1800.000        1031.57          4.000          18.27          21.01           0.00                 2.06                 3.66                0.43
 "9a Bambaroo 1995_96 Q124 P Fully Irrigated"        paddock     08/04/1996       bambaroo        1995-96          1.000           1996             99            278          alive              0          0.000            0.0         22.700          0.000         67.454        2188.75         833.54          0.124         12.299          0.381        3519.73        3101.25         574.46         338.05         420.54          5.977          1.000          1.000          13.42           11.89           4.00           6.77           1.12           1.54           0.00           0.01           0.00          0.324            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.010          0.018          0.009          0.008          0.004          0.001            0.1            0.3            0.1            0.0            0.0            0.0          0.074          0.100          0.024          0.012          0.005          0.001         20.337         13.000          7.337       1800.000        1034.08          4.000          30.51          35.09           0.00                 2.06                 3.70                0.44
 "9a Bambaroo 1995_96 Q124 P Fully Irrigated"        paddock     09/04/1996       bambaroo        1995-96          1.000           1996            100            279          alive              0          0.000            0.0          0.000          0.000         68.217        2214.15         847.37          0.124         12.379          0.383        3546.70        3123.87         572.71         337.01         424.90          5.977          1.000          1.000          13.42           11.87           4.02           6.74           1.11           1.56           0.00           0.01           0.00          0.325            0.0            0.1            0.0            0.0            0.0            0.0            0.0          0.021          0.024          0.008          0.007          0.004          0.001            0.1            0.3            0.1            0.0            0.0            0.0          0.079          0.097          0.026          0.012          0.005          0.001         20.458         13.000          7.458       1800.000        1036.69          4.000          31.16          35.83           0.00                 2.06                 3.74                0.44
