FileName,ExperimentName,SimulationName,ExperimentDesign,Latitude,Longitude
\Tests\Validation\Canola\Canola.apsimx, Gatton2015, Gatton2015TOS15-MayCvHyola750_TTPP0, TOS x Cv x PP (90), -27.5436, 152.3375
\Tests\Validation\Canola\Canola.apsimx, Gatton2015, Gatton2015TOS23-JunCvHyola750_TTPP0, TOS x Cv x PP (90), -27.5436, 152.3375
\Tests\Validation\Canola\Canola.apsimx, Gatton2015, Gatton2015TOS31-MarCvHyola970_CLPP0, TOS x Cv x PP (90), -27.5436, 152.3375
\Tests\Validation\Canola\Canola.apsimx, Gatton2015, Gatton2015TOS15-AprCvHyola970_CLPP0, TOS x Cv x PP (90), -27.5436, 152.3375
\Tests\Validation\Canola\Canola.apsimx, Gatton2015, Gatton2015TOS7-MayCvHyola970_CLPP0, TOS x Cv x PP (90), -27.5436, 152.3375
\Tests\Validation\Canola\Canola.apsimx, Gatton2015, Gatton2015TOS15-MayCvHyola970_CLPP0, TOS x Cv x PP (90), -27.5436, 152.3375
\Tests\Validation\Canola\Canola.apsimx, Gatton2015, Gatton2015TOS23-JunCvHyola970_CLPP0, TOS x Cv x PP (90), -27.5436, 152.3375
\Tests\Validation\Canola\Canola.apsimx, Gatton2015, Gatton2015TOS31-MarCvHyola971_CLPP0, TOS x Cv x PP (90), -27.5436, 152.3375
\Tests\Validation\Canola\Canola.apsimx, Gatton2015, Gatton2015TOS15-AprCvHyola971_CLPP0, TOS x Cv x PP (90), -27.5436, 152.3375
\Tests\Validation\Canola\Canola.apsimx, Gatton2015, Gatton2015TOS7-MayCvHyola971_CLPP0, TOS x Cv x PP (90), -27.5436, 152.3375
\Tests\Validation\Canola\Canola.apsimx, Gatton2015, Gatton2015TOS15-MayCvHyola971_CLPP0, TOS x Cv x PP (90), -27.5436, 152.3375
\Tests\Validation\Canola\Canola.apsimx, Gatton2015, Gatton2015TOS23-JunCvHyola971_CLPP0, TOS x Cv x PP (90), -27.5436, 152.3375
\Tests\Validation\Canola\Canola.apsimx, Gatton2015, Gatton2015TOS31-MarCvNS_DiamondPP0, TOS x Cv x PP (90), -27.5436, 152.3375
\Tests\Validation\Canola\Canola.apsimx, Gatton2015, Gatton2015TOS15-AprCvNS_DiamondPP0, TOS x Cv x PP (90), -27.5436, 152.3375
\Tests\Validation\Canola\Canola.apsimx, Gatton2015, Gatton2015TOS7-MayCvNS_DiamondPP0, TOS x Cv x PP (90), -27.5436, 152.3375
\Tests\Validation\Canola\Canola.apsimx, Gatton2015, Gatton2015TOS15-MayCvNS_DiamondPP0, TOS x Cv x PP (90), -27.5436, 152.3375
\Tests\Validation\Canola\Canola.apsimx, Gatton2015, Gatton2015TOS23-JunCvNS_DiamondPP0, TOS x Cv x PP (90), -27.5436, 152.3375
\Tests\Validation\Canola\Canola.apsimx, Gatton2015, Gatton2015TOS31-MarCvOscarPP0, TOS x Cv x PP (90), -27.5436, 152.3375
\Tests\Validation\Canola\Canola.apsimx, Gatton2015, Gatton2015TOS15-AprCvOscarPP0, TOS x Cv x PP (90), -27.5436, 152.3375
\Tests\Validation\Canola\Canola.apsimx, Gatton2015, Gatton2015TOS7-MayCvOscarPP0, TOS x Cv x PP (90), -27.5436, 152.3375
\Tests\Validation\Canola\Canola.apsimx, Gatton2015, Gatton2015TOS15-MayCvOscarPP0, TOS x Cv x PP (90), -27.5436, 152.3375
\Tests\Validation\Canola\Canola.apsimx, Gatton2015, Gatton2015TOS23-JunCvOscarPP0, TOS x Cv x PP (90), -27.5436, 152.3375
\Tests\Validation\Canola\Canola.apsimx, Gatton2015, Gatton2015TOS31-MarCvSF_BrazzilPP0, TOS x Cv x PP (90), -27.5436, 152.3375
\Tests\Validation\Canola\Canola.apsimx, Gatton2015, Gatton2015TOS15-AprCvSF_BrazzilPP0, TOS x Cv x PP (90), -27.5436, 152.3375
\Tests\Validation\Canola\Canola.apsimx, Gatton2015, Gatton2015TOS7-MayCvSF_BrazzilPP0, TOS x Cv x PP (90), -27.5436, 152.3375
\Tests\Validation\Canola\Canola.apsimx, Gatton2015, Gatton2015TOS15-MayCvSF_BrazzilPP0, TOS x Cv x PP (90), -27.5436, 152.3375
\Tests\Validation\Canola\Canola.apsimx, Gatton2015, Gatton2015TOS23-JunCvSF_BrazzilPP0, TOS x Cv x PP (90), -27.5436, 152.3375
\Tests\Validation\Canola\Canola.apsimx, Gatton2015, Gatton2015TOS31-MarCvSF_EdimaxPP0, TOS x Cv x PP (90), -27.5436, 152.3375
\Tests\Validation\Canola\Canola.apsimx, Gatton2015, Gatton2015TOS15-AprCvSF_EdimaxPP0, TOS x Cv x PP (90), -27.5436, 152.3375
\Tests\Validation\Canola\Canola.apsimx, Gatton2015, Gatton2015TOS7-MayCvSF_EdimaxPP0, TOS x Cv x PP (90), -27.5436, 152.3375
\Tests\Validation\Canola\Canola.apsimx, Gatton2015, Gatton2015TOS15-MayCvSF_EdimaxPP0, TOS x Cv x PP (90), -27.5436, 152.3375
\Tests\Validation\Canola\Canola.apsimx, Gatton2015, Gatton2015TOS23-JunCvSF_EdimaxPP0, TOS x Cv x PP (90), -27.5436, 152.3375
\Tests\Validation\Canola\Canola.apsimx, Gatton2016, Gatton2016TOS19-AprCv43C80_CLPP0, TOS x Cv x PP (228), -27.5436, 152.3375
\Tests\Validation\Canola\Canola.apsimx, Gatton2016, Gatton2016TOS5-MayCv43C80_CLPP0, TOS x Cv x PP (228), -27.5436, 152.3375
\Tests\Validation\Canola\Canola.apsimx, Gatton2016, Gatton2016TOS10-MayCv43C80_CLPP0, TOS x Cv x PP (228), -27.5436, 152.3375
\Tests\Validation\Canola\Canola.apsimx, Gatton2016, Gatton2016TOS20-MayCv43C80_CLPP0, TOS x Cv x PP (228), -27.5436, 152.3375
\Tests\Validation\Canola\Canola.apsimx, Gatton2016, Gatton2016TOS19-AprCv44Y87_CLPP0, TOS x Cv x PP (228), -27.5436, 152.3375
\Tests\Validation\Canola\Canola.apsimx, Gatton2016, Gatton2016TOS5-MayCv44Y87_CLPP0, TOS x Cv x PP (228), -27.5436, 152.3375
\Tests\Validation\Canola\Canola.apsimx, Gatton2016, Gatton2016TOS10-MayCv44Y87_CLPP0, TOS x Cv x PP (228), -27.5436, 152.3375
\Tests\Validation\Canola\Canola.apsimx, Gatton2016, Gatton2016TOS20-MayCv44Y87_CLPP0, TOS x Cv x PP (228), -27.5436, 152.3375
\Tests\Validation\Canola\Canola.apsimx, Gatton2016, Gatton2016TOS19-AprCv44Y89_CLPP0, TOS x Cv x PP (228), -27.5436, 152.3375
\Tests\Validation\Canola\Canola.apsimx, Gatton2016, Gatton2016TOS5-MayCv44Y89_CLPP0, TOS x Cv x PP (228), -27.5436, 152.3375
\Tests\Validation\Canola\Canola.apsimx, Gatton2016, Gatton2016TOS10-MayCv44Y89_CLPP0, TOS x Cv x PP (228), -27.5436, 152.3375
\Tests\Validation\Canola\Canola.apsimx, Gatton2016, Gatton2016TOS20-MayCv44Y89_CLPP0, TOS x Cv x PP (228), -27.5436, 152.3375
\Tests\Validation\Canola\Canola.apsimx, Gatton2016, Gatton2016TOS19-AprCv45Y88_CLPP0, TOS x Cv x PP (228), -27.5436, 152.3375
\Tests\Validation\Canola\Canola.apsimx, Gatton2016, Gatton2016TOS5-MayCv45Y88_CLPP0, TOS x Cv x PP (228), -27.5436, 152.3375
\Tests\Validation\Canola\Canola.apsimx, Gatton2016, Gatton2016TOS10-MayCv45Y88_CLPP0, TOS x Cv x PP (228), -27.5436, 152.3375
\Tests\Validation\Canola\Canola.apsimx, Gatton2016, Gatton2016TOS20-MayCv45Y88_CLPP0, TOS x Cv x PP (228), -27.5436, 152.3375
\Tests\Validation\Canola\Canola.apsimx, Gatton2016, Gatton2016TOS19-AprCvArcherPP0, TOS x Cv x PP (228), -27.5436, 152.3375
\Tests\Validation\Canola\Canola.apsimx, Gatton2016, Gatton2016TOS5-MayCvArcherPP0, TOS x Cv x PP (228), -27.5436, 152.3375
\Tests\Validation\Canola\Canola.apsimx, Gatton2016, Gatton2016TOS10-MayCvArcherPP0, TOS x Cv x PP (228), -27.5436, 152.3375
\Tests\Validation\Canola\Canola.apsimx, Gatton2016, Gatton2016TOS20-MayCvArcherPP0, TOS x Cv x PP (228), -27.5436, 152.3375
\Tests\Validation\Canola\Canola.apsimx, Gatton2016, Gatton2016TOS19-AprCvATR_GemPP0, TOS x Cv x PP (228), -27.5436, 152.3375
\Tests\Validation\Canola\Canola.apsimx, Gatton2016, Gatton2016TOS5-MayCvATR_GemPP0, TOS x Cv x PP (228), -27.5436, 152.3375
\Tests\Validation\Canola\Canola.apsimx, Gatton2016, Gatton2016TOS10-MayCvATR_GemPP0, TOS x Cv x PP (228), -27.5436, 152.3375
\Tests\Validation\Canola\Canola.apsimx, Gatton2016, Gatton2016TOS20-MayCvATR_GemPP0, TOS x Cv x PP (228), -27.5436, 152.3375
\Tests\Validation\Canola\Canola.apsimx, Gatton2016, Gatton2016TOS19-AprCvATR_StingrayPP0, TOS x Cv x PP (228), -27.5436, 152.3375
\Tests\Validation\Canola\Canola.apsimx, Gatton2016, Gatton2016TOS5-MayCvATR_StingrayPP0, TOS x Cv x PP (228), -27.5436, 152.3375
\Tests\Validation\Canola\Canola.apsimx, Gatton2016, Gatton2016TOS10-MayCvATR_StingrayPP0, TOS x Cv x PP (228), -27.5436, 152.3375
\Tests\Validation\Canola\Canola.apsimx, Gatton2016, Gatton2016TOS20-MayCvATR_StingrayPP0, TOS x Cv x PP (228), -27.5436, 152.3375
\Tests\Validation\Canola\Canola.apsimx, Gatton2016, Gatton2016TOS19-AprCvAV_GarnetPP0, TOS x Cv x PP (228), -27.5436, 152.3375
\Tests\Validation\Canola\Canola.apsimx, Gatton2016, Gatton2016TOS5-MayCvAV_GarnetPP0, TOS x Cv x PP (228), -27.5436, 152.3375
\Tests\Validation\Canola\Canola.apsimx, Gatton2016, Gatton2016TOS10-MayCvAV_GarnetPP0, TOS x Cv x PP (228), -27.5436, 152.3375
\Tests\Validation\Canola\Canola.apsimx, Gatton2016, Gatton2016TOS20-MayCvAV_GarnetPP0, TOS x Cv x PP (228), -27.5436, 152.3375
\Tests\Validation\Canola\Canola.apsimx, Gatton2016, Gatton2016TOS19-AprCvHyola559_TTPP0, TOS x Cv x PP (228), -27.5436, 152.3375
\Tests\Validation\Canola\Canola.apsimx, Gatton2016, Gatton2016TOS5-MayCvHyola559_TTPP0, TOS x Cv x PP (228), -27.5436, 152.3375
\Tests\Validation\Canola\Canola.apsimx, Gatton2016, Gatton2016TOS10-MayCvHyola559_TTPP0, TOS x Cv x PP (228), -27.5436, 152.3375
\Tests\Validation\Canola\Canola.apsimx, Gatton2016, Gatton2016TOS20-MayCvHyola559_TTPP0, TOS x Cv x PP (228), -27.5436, 152.3375
\Tests\Validation\Canola\Canola.apsimx, Gatton2016, Gatton2016TOS19-AprCvHyola575_CLPP0, TOS x Cv x PP (228), -27.5436, 152.3375
\Tests\Validation\Canola\Canola.apsimx, Gatton2016, Gatton2016TOS5-MayCvHyola575_CLPP0, TOS x Cv x PP (228), -27.5436, 152.3375
\Tests\Validation\Canola\Canola.apsimx, Gatton2016, Gatton2016TOS10-MayCvHyola575_CLPP0, TOS x Cv x PP (228), -27.5436, 152.3375
\Tests\Validation\Canola\Canola.apsimx, Gatton2016, Gatton2016TOS20-MayCvHyola575_CLPP0, TOS x Cv x PP (228), -27.5436, 152.3375
\Tests\Validation\Canola\Canola.apsimx, Gatton2016, Gatton2016TOS19-AprCvHyola600_RRPP0, TOS x Cv x PP (228), -27.5436, 152.3375
\Tests\Validation\Canola\Canola.apsimx, Gatton2016, Gatton2016TOS5-MayCvHyola600_RRPP0, TOS x Cv x PP (228), -27.5436, 152.3375
\Tests\Validation\Canola\Canola.apsimx, Gatton2016, Gatton2016TOS10-MayCvHyola600_RRPP0, TOS x Cv x PP (228), -27.5436, 152.3375
\Tests\Validation\Canola\Canola.apsimx, Gatton2016, Gatton2016TOS20-MayCvHyola600_RRPP0, TOS x Cv x PP (228), -27.5436, 152.3375
\Tests\Validation\Canola\Canola.apsimx, Gatton2016, Gatton2016TOS19-AprCvHyola635_CLPP0, TOS x Cv x PP (228), -27.5436, 152.3375
\Tests\Validation\Canola\Canola.apsimx, Gatton2016, Gatton2016TOS5-MayCvHyola635_CLPP0, TOS x Cv x PP (228), -27.5436, 152.3375
\Tests\Validation\Canola\Canola.apsimx, Gatton2016, Gatton2016TOS10-MayCvHyola635_CLPP0, TOS x Cv x PP (228), -27.5436, 152.3375
\Tests\Validation\Canola\Canola.apsimx, Gatton2016, Gatton2016TOS20-MayCvHyola635_CLPP0, TOS x Cv x PP (228), -27.5436, 152.3375
\Tests\Validation\Canola\Canola.apsimx, Gatton2016, Gatton2016TOS19-AprCvHyola750_TTPP0, TOS x Cv x PP (228), -27.5436, 152.3375
\Tests\Validation\Canola\Canola.apsimx, Gatton2016, Gatton2016TOS5-MayCvHyola750_TTPP0, TOS x Cv x PP (228), -27.5436, 152.3375
\Tests\Validation\Canola\Canola.apsimx, Gatton2016, Gatton2016TOS10-MayCvHyola750_TTPP0, TOS x Cv x PP (228), -27.5436, 152.3375
\Tests\Validation\Canola\Canola.apsimx, Gatton2016, Gatton2016TOS20-MayCvHyola750_TTPP0, TOS x Cv x PP (228), -27.5436, 152.3375
\Tests\Validation\Canola\Canola.apsimx, Gatton2016, Gatton2016TOS19-AprCvHyola970_CLPP0, TOS x Cv x PP (228), -27.5436, 152.3375
\Tests\Validation\Canola\Canola.apsimx, Gatton2016, Gatton2016TOS5-MayCvHyola970_CLPP0, TOS x Cv x PP (228), -27.5436, 152.3375
\Tests\Validation\Canola\Canola.apsimx, Gatton2016, Gatton2016TOS10-MayCvHyola970_CLPP0, TOS x Cv x PP (228), -27.5436, 152.3375
\Tests\Validation\Canola\Canola.apsimx, Gatton2016, Gatton2016TOS20-MayCvHyola970_CLPP0, TOS x Cv x PP (228), -27.5436, 152.3375
\Tests\Validation\Canola\Canola.apsimx, Gatton2016, Gatton2016TOS19-AprCvHyola971_CLPP0, TOS x Cv x PP (228), -27.5436, 152.3375
\Tests\Validation\Canola\Canola.apsimx, Gatton2016, Gatton2016TOS5-MayCvHyola971_CLPP0, TOS x Cv x PP (228), -27.5436, 152.3375
\Tests\Validation\Canola\Canola.apsimx, Gatton2016, Gatton2016TOS10-MayCvHyola971_CLPP0, TOS x Cv x PP (228), -27.5436, 152.3375
\Tests\Validation\Canola\Canola.apsimx, Gatton2016, Gatton2016TOS20-MayCvHyola971_CLPP0, TOS x Cv x PP (228), -27.5436, 152.3375
\Tests\Validation\Canola\Canola.apsimx, Gatton2016, Gatton2016TOS19-AprCvNS_DiamondPP0, TOS x Cv x PP (228), -27.5436, 152.3375
\Tests\Validation\Canola\Canola.apsimx, Gatton2016, Gatton2016TOS5-MayCvNS_DiamondPP0, TOS x Cv x PP (228), -27.5436, 152.3375
\Tests\Validation\Canola\Canola.apsimx, Gatton2016, Gatton2016TOS10-MayCvNS_DiamondPP0, TOS x Cv x PP (228), -27.5436, 152.3375
\Tests\Validation\Canola\Canola.apsimx, Gatton2016, Gatton2016TOS20-MayCvNS_DiamondPP0, TOS x Cv x PP (228), -27.5436, 152.3375
\Tests\Validation\Canola\Canola.apsimx, Gatton2016, Gatton2016TOS19-AprCvOscarPP0, TOS x Cv x PP (228), -27.5436, 152.3375
\Tests\Validation\Canola\Canola.apsimx, Gatton2016, Gatton2016TOS5-MayCvOscarPP0, TOS x Cv x PP (228), -27.5436, 152.3375
\Tests\Validation\Canola\Canola.apsimx, Gatton2016, Gatton2016TOS10-MayCvOscarPP0, TOS x Cv x PP (228), -27.5436, 152.3375
\Tests\Validation\Canola\Canola.apsimx, Gatton2016, Gatton2016TOS20-MayCvOscarPP0, TOS x Cv x PP (228), -27.5436, 152.3375
\Tests\Validation\Canola\Canola.apsimx, Gatton2016, Gatton2016TOS19-AprCvSF_BrazzilPP0, TOS x Cv x PP (228), -27.5436, 152.3375
\Tests\Validation\Canola\Canola.apsimx, Gatton2016, Gatton2016TOS5-MayCvSF_BrazzilPP0, TOS x Cv x PP (228), -27.5436, 152.3375
\Tests\Validation\Canola\Canola.apsimx, Gatton2016, Gatton2016TOS10-MayCvSF_BrazzilPP0, TOS x Cv x PP (228), -27.5436, 152.3375
\Tests\Validation\Canola\Canola.apsimx, Gatton2016, Gatton2016TOS20-MayCvSF_BrazzilPP0, TOS x Cv x PP (228), -27.5436, 152.3375
\Tests\Validation\Canola\Canola.apsimx, Gatton2016, Gatton2016TOS19-AprCvSF_EdimaxPP0, TOS x Cv x PP (228), -27.5436, 152.3375
\Tests\Validation\Canola\Canola.apsimx, Gatton2016, Gatton2016TOS5-MayCvSF_EdimaxPP0, TOS x Cv x PP (228), -27.5436, 152.3375
\Tests\Validation\Canola\Canola.apsimx, Gatton2016, Gatton2016TOS10-MayCvSF_EdimaxPP0, TOS x Cv x PP (228), -27.5436, 152.3375
\Tests\Validation\Canola\Canola.apsimx, Gatton2016, Gatton2016TOS20-MayCvSF_EdimaxPP0, TOS x Cv x PP (228), -27.5436, 152.3375
\Tests\Validation\Canola\Canola.apsimx, Gatton2016, Gatton2016TOS19-AprCv43C80_CLPP14, TOS x Cv x PP (228), -27.54, 152.34
\Tests\Validation\Canola\Canola.apsimx, Gatton2016, Gatton2016TOS5-MayCv43C80_CLPP14, TOS x Cv x PP (228), -27.54, 152.34
\Tests\Validation\Canola\Canola.apsimx, Gatton2016, Gatton2016TOS10-MayCv43C80_CLPP14, TOS x Cv x PP (228), -27.54, 152.34
\Tests\Validation\Canola\Canola.apsimx, Gatton2016, Gatton2016TOS20-MayCv43C80_CLPP14, TOS x Cv x PP (228), -27.54, 152.34
\Tests\Validation\Canola\Canola.apsimx, Gatton2016, Gatton2016TOS19-AprCv44Y87_CLPP14, TOS x Cv x PP (228), -27.54, 152.34
\Tests\Validation\Canola\Canola.apsimx, Gatton2016, Gatton2016TOS5-MayCv44Y87_CLPP14, TOS x Cv x PP (228), -27.54, 152.34
\Tests\Validation\Canola\Canola.apsimx, Gatton2016, Gatton2016TOS10-MayCv44Y87_CLPP14, TOS x Cv x PP (228), -27.54, 152.34
\Tests\Validation\Canola\Canola.apsimx, Gatton2016, Gatton2016TOS20-MayCv44Y87_CLPP14, TOS x Cv x PP (228), -27.54, 152.34
\Tests\Validation\Canola\Canola.apsimx, Gatton2016, Gatton2016TOS19-AprCv44Y89_CLPP14, TOS x Cv x PP (228), -27.54, 152.34
\Tests\Validation\Canola\Canola.apsimx, Gatton2016, Gatton2016TOS5-MayCv44Y89_CLPP14, TOS x Cv x PP (228), -27.54, 152.34
\Tests\Validation\Canola\Canola.apsimx, Gatton2016, Gatton2016TOS10-MayCv44Y89_CLPP14, TOS x Cv x PP (228), -27.54, 152.34
\Tests\Validation\Canola\Canola.apsimx, Gatton2016, Gatton2016TOS20-MayCv44Y89_CLPP14, TOS x Cv x PP (228), -27.54, 152.34
\Tests\Validation\Canola\Canola.apsimx, Gatton2016, Gatton2016TOS19-AprCv45Y88_CLPP14, TOS x Cv x PP (228), -27.54, 152.34
\Tests\Validation\Canola\Canola.apsimx, Gatton2016, Gatton2016TOS5-MayCv45Y88_CLPP14, TOS x Cv x PP (228), -27.54, 152.34
\Tests\Validation\Canola\Canola.apsimx, Gatton2016, Gatton2016TOS10-MayCv45Y88_CLPP14, TOS x Cv x PP (228), -27.54, 152.34
\Tests\Validation\Canola\Canola.apsimx, Gatton2016, Gatton2016TOS20-MayCv45Y88_CLPP14, TOS x Cv x PP (228), -27.54, 152.34
\Tests\Validation\Canola\Canola.apsimx, Gatton2016, Gatton2016TOS19-AprCvArcherPP14, TOS x Cv x PP (228), -27.54, 152.34
\Tests\Validation\Canola\Canola.apsimx, Gatton2016, Gatton2016TOS5-MayCvArcherPP14, TOS x Cv x PP (228), -27.54, 152.34
\Tests\Validation\Canola\Canola.apsimx, Gatton2016, Gatton2016TOS10-MayCvArcherPP14, TOS x Cv x PP (228), -27.54, 152.34
\Tests\Validation\Canola\Canola.apsimx, Gatton2016, Gatton2016TOS20-MayCvArcherPP14, TOS x Cv x PP (228), -27.54, 152.34
\Tests\Validation\Canola\Canola.apsimx, Gatton2016, Gatton2016TOS19-AprCvATR_GemPP14, TOS x Cv x PP (228), -27.54, 152.34
\Tests\Validation\Canola\Canola.apsimx, Gatton2016, Gatton2016TOS5-MayCvATR_GemPP14, TOS x Cv x PP (228), -27.54, 152.34
\Tests\Validation\Canola\Canola.apsimx, Gatton2016, Gatton2016TOS10-MayCvATR_GemPP14, TOS x Cv x PP (228), -27.54, 152.34
\Tests\Validation\Canola\Canola.apsimx, Gatton2016, Gatton2016TOS20-MayCvATR_GemPP14, TOS x Cv x PP (228), -27.54, 152.34
\Tests\Validation\Canola\Canola.apsimx, Gatton2016, Gatton2016TOS19-AprCvATR_StingrayPP14, TOS x Cv x PP (228), -27.54, 152.34
\Tests\Validation\Canola\Canola.apsimx, Gatton2016, Gatton2016TOS5-MayCvATR_StingrayPP14, TOS x Cv x PP (228), -27.54, 152.34
\Tests\Validation\Canola\Canola.apsimx, Gatton2016, Gatton2016TOS10-MayCvATR_StingrayPP14, TOS x Cv x PP (228), -27.54, 152.34
\Tests\Validation\Canola\Canola.apsimx, Gatton2016, Gatton2016TOS20-MayCvATR_StingrayPP14, TOS x Cv x PP (228), -27.54, 152.34
\Tests\Validation\Canola\Canola.apsimx, Gatton2016, Gatton2016TOS19-AprCvAV_GarnetPP14, TOS x Cv x PP (228), -27.54, 152.34
\Tests\Validation\Canola\Canola.apsimx, Gatton2016, Gatton2016TOS5-MayCvAV_GarnetPP14, TOS x Cv x PP (228), -27.54, 152.34
\Tests\Validation\Canola\Canola.apsimx, Gatton2016, Gatton2016TOS10-MayCvAV_GarnetPP14, TOS x Cv x PP (228), -27.54, 152.34
\Tests\Validation\Canola\Canola.apsimx, Gatton2016, Gatton2016TOS20-MayCvAV_GarnetPP14, TOS x Cv x PP (228), -27.54, 152.34
\Tests\Validation\Canola\Canola.apsimx, Gatton2016, Gatton2016TOS19-AprCvHyola559_TTPP14, TOS x Cv x PP (228), -27.54, 152.34
\Tests\Validation\Canola\Canola.apsimx, Gatton2016, Gatton2016TOS5-MayCvHyola559_TTPP14, TOS x Cv x PP (228), -27.54, 152.34
\Tests\Validation\Canola\Canola.apsimx, Gatton2016, Gatton2016TOS10-MayCvHyola559_TTPP14, TOS x Cv x PP (228), -27.54, 152.34
\Tests\Validation\Canola\Canola.apsimx, Gatton2016, Gatton2016TOS20-MayCvHyola559_TTPP14, TOS x Cv x PP (228), -27.54, 152.34
\Tests\Validation\Canola\Canola.apsimx, Gatton2016, Gatton2016TOS19-AprCvHyola575_CLPP14, TOS x Cv x PP (228), -27.54, 152.34
\Tests\Validation\Canola\Canola.apsimx, Gatton2016, Gatton2016TOS5-MayCvHyola575_CLPP14, TOS x Cv x PP (228), -27.54, 152.34
\Tests\Validation\Canola\Canola.apsimx, Gatton2016, Gatton2016TOS10-MayCvHyola575_CLPP14, TOS x Cv x PP (228), -27.54, 152.34
\Tests\Validation\Canola\Canola.apsimx, Gatton2016, Gatton2016TOS20-MayCvHyola575_CLPP14, TOS x Cv x PP (228), -27.54, 152.34
\Tests\Validation\Canola\Canola.apsimx, Gatton2016, Gatton2016TOS19-AprCvHyola600_RRPP14, TOS x Cv x PP (228), -27.54, 152.34
\Tests\Validation\Canola\Canola.apsimx, Gatton2016, Gatton2016TOS5-MayCvHyola600_RRPP14, TOS x Cv x PP (228), -27.54, 152.34
\Tests\Validation\Canola\Canola.apsimx, Gatton2016, Gatton2016TOS10-MayCvHyola600_RRPP14, TOS x Cv x PP (228), -27.54, 152.34
\Tests\Validation\Canola\Canola.apsimx, Gatton2016, Gatton2016TOS20-MayCvHyola600_RRPP14, TOS x Cv x PP (228), -27.54, 152.34
\Tests\Validation\Canola\Canola.apsimx, Gatton2016, Gatton2016TOS19-AprCvHyola635_CLPP14, TOS x Cv x PP (228), -27.54, 152.34
\Tests\Validation\Canola\Canola.apsimx, Gatton2016, Gatton2016TOS5-MayCvHyola635_CLPP14, TOS x Cv x PP (228), -27.54, 152.34
\Tests\Validation\Canola\Canola.apsimx, Gatton2016, Gatton2016TOS10-MayCvHyola635_CLPP14, TOS x Cv x PP (228), -27.54, 152.34
\Tests\Validation\Canola\Canola.apsimx, Gatton2016, Gatton2016TOS20-MayCvHyola635_CLPP14, TOS x Cv x PP (228), -27.54, 152.34
\Tests\Validation\Canola\Canola.apsimx, Gatton2016, Gatton2016TOS19-AprCvHyola750_TTPP14, TOS x Cv x PP (228), -27.54, 152.34
\Tests\Validation\Canola\Canola.apsimx, Gatton2016, Gatton2016TOS5-MayCvHyola750_TTPP14, TOS x Cv x PP (228), -27.54, 152.34
\Tests\Validation\Canola\Canola.apsimx, Gatton2016, Gatton2016TOS10-MayCvHyola750_TTPP14, TOS x Cv x PP (228), -27.54, 152.34
\Tests\Validation\Canola\Canola.apsimx, Gatton2016, Gatton2016TOS20-MayCvHyola750_TTPP14, TOS x Cv x PP (228), -27.54, 152.34
\Tests\Validation\Canola\Canola.apsimx, Gatton2016, Gatton2016TOS19-AprCvHyola970_CLPP14, TOS x Cv x PP (228), -27.54, 152.34
\Tests\Validation\Canola\Canola.apsimx, Gatton2016, Gatton2016TOS5-MayCvHyola970_CLPP14, TOS x Cv x PP (228), -27.54, 152.34
\Tests\Validation\Canola\Canola.apsimx, Gatton2016, Gatton2016TOS10-MayCvHyola970_CLPP14, TOS x Cv x PP (228), -27.54, 152.34
\Tests\Validation\Canola\Canola.apsimx, Gatton2016, Gatton2016TOS20-MayCvHyola970_CLPP14, TOS x Cv x PP (228), -27.54, 152.34
\Tests\Validation\Canola\Canola.apsimx, Gatton2016, Gatton2016TOS19-AprCvHyola971_CLPP14, TOS x Cv x PP (228), -27.54, 152.34
\Tests\Validation\Canola\Canola.apsimx, Gatton2016, Gatton2016TOS5-MayCvHyola971_CLPP14, TOS x Cv x PP (228), -27.54, 152.34
\Tests\Validation\Canola\Canola.apsimx, Gatton2016, Gatton2016TOS10-MayCvHyola971_CLPP14, TOS x Cv x PP (228), -27.54, 152.34
\Tests\Validation\Canola\Canola.apsimx, Gatton2016, Gatton2016TOS20-MayCvHyola971_CLPP14, TOS x Cv x PP (228), -27.54, 152.34
\Tests\Validation\Canola\Canola.apsimx, Gatton2016, Gatton2016TOS19-AprCvNS_DiamondPP14, TOS x Cv x PP (228), -27.54, 152.34
\Tests\Validation\Canola\Canola.apsimx, Gatton2016, Gatton2016TOS5-MayCvNS_DiamondPP14, TOS x Cv x PP (228), -27.54, 152.34
\Tests\Validation\Canola\Canola.apsimx, Gatton2016, Gatton2016TOS10-MayCvNS_DiamondPP14, TOS x Cv x PP (228), -27.54, 152.34
\Tests\Validation\Canola\Canola.apsimx, Gatton2016, Gatton2016TOS20-MayCvNS_DiamondPP14, TOS x Cv x PP (228), -27.54, 152.34
\Tests\Validation\Canola\Canola.apsimx, Gatton2016, Gatton2016TOS19-AprCvOscarPP14, TOS x Cv x PP (228), -27.54, 152.34
\Tests\Validation\Canola\Canola.apsimx, Gatton2016, Gatton2016TOS5-MayCvOscarPP14, TOS x Cv x PP (228), -27.54, 152.34
\Tests\Validation\Canola\Canola.apsimx, Gatton2016, Gatton2016TOS10-MayCvOscarPP14, TOS x Cv x PP (228), -27.54, 152.34
\Tests\Validation\Canola\Canola.apsimx, Gatton2016, Gatton2016TOS20-MayCvOscarPP14, TOS x Cv x PP (228), -27.54, 152.34
\Tests\Validation\Canola\Canola.apsimx, Gatton2016, Gatton2016TOS19-AprCvSF_BrazzilPP14, TOS x Cv x PP (228), -27.54, 152.34
