RunDescr,StepDate,Manager_dead_litter,Manager_green_dm,Manager_soil_water,Manager_total_n,Manager_total_nh4,Manager_total_no3,Manager_total_sw_uptake,farm_pasture01_surfaceom_model_surfaceom_cover,farm_pasture01_surfaceom_model_surfaceom_wt,farm_pasture01_Sub_Clover_cover_green,farm_pasture01_Sub_Clover_cover_tot,farm_pasture01_Sub_Clover_residue_cover,farm_pasture01_Sub_Clover_dead_dm,farm_pasture01_Sub_Clover_litter_dm,farm_pasture01_Sub_Clover_green_dm,farm_pasture01_Sub_Clover_avail_dm,farm_pasture01_Sub_Clover_avail_green,farm_pasture01_Sub_Clover_root_dm,farm_pasture01_Sub_Clover_seed_dm,farm_pasture01_Sub_Clover_sw_uptake_1_,farm_pasture01_Sub_Clover_sw_uptake_2_,farm_pasture01_Sub_Clover_sw_uptake_3_,farm_pasture01_Sub_Clover_sw_uptake_4_,farm_pasture01_Sub_Clover_sw_uptake_5_,farm_pasture01_Sub_Clover_sw_uptake_6_,farm_pasture01_Sub_Clover_sw_uptake_7_,farm_pasture01_Sub_Clover_sw_uptake_8_,farm_pasture01_Sub_Clover_sw_uptake_9_,farm_pasture01_Sub_Clover_glf_gai,farm_pasture01_Sub_Clover_glf_vpd,farm_pasture01_Sub_Clover_glf_sm,farm_pasture01_Sub_Clover_glf_tmp,farm_pasture01_Sub_Clover_glf_wl,farm_pasture01_Sub_Clover_glf_nitr,farm_pasture01_Sub_Clover_uptake_nh4_1_,farm_pasture01_Sub_Clover_uptake_nh4_2_,farm_pasture01_Sub_Clover_uptake_nh4_3_,farm_pasture01_Sub_Clover_uptake_nh4_4_,farm_pasture01_Sub_Clover_uptake_nh4_5_,farm_pasture01_Sub_Clover_uptake_nh4_6_,farm_pasture01_Sub_Clover_uptake_nh4_7_,farm_pasture01_Sub_Clover_uptake_nh4_8_,farm_pasture01_Sub_Clover_uptake_nh4_9_,farm_pasture01_Sub_Clover_lai,farm_pasture01_ryegrass_residue_cover,farm_pasture01_ryegrass_dead_dm,farm_pasture01_ryegrass_litter_dm,farm_pasture01_ryegrass_green_dm,farm_pasture01_ryegrass_avail_dm,farm_pasture01_ryegrass_avail_green,farm_pasture01_ryegrass_root_dm,farm_pasture01_ryegrass_sw_uptake_1_,farm_pasture01_ryegrass_sw_uptake_2_,farm_pasture01_ryegrass_sw_uptake_3_,farm_pasture01_ryegrass_sw_uptake_4_,farm_pasture01_ryegrass_sw_uptake_5_,farm_pasture01_ryegrass_sw_uptake_6_,farm_pasture01_ryegrass_sw_uptake_7_,farm_pasture01_ryegrass_sw_uptake_8_,farm_pasture01_ryegrass_sw_uptake_9_,farm_pasture01_ryegrass_uptake_nh4_1_,farm_pasture01_ryegrass_uptake_nh4_2_,farm_pasture01_ryegrass_uptake_nh4_3_,farm_pasture01_ryegrass_uptake_nh4_4_,farm_pasture01_ryegrass_uptake_nh4_5_,farm_pasture01_ryegrass_uptake_nh4_6_,farm_pasture01_ryegrass_uptake_nh4_7_,farm_pasture01_ryegrass_uptake_nh4_8_,farm_pasture01_ryegrass_uptake_nh4_9_,farm_pasture01_ryegrass_lai
Pasture_clover_rye:Pasture_clover_rye,1992-06-05,2708.68,2350.84,574.447,36.3143,3.01979,33.2945,0.383938,0.437286,1149.97,0.786998,0.887564,0.472137,691.318,13.2,1113.38,1628.45,923.936,469.899,103.253,0.105164,0.115076,0.141286,0.0224114,0.0,0.0,0.0,0.0,0.0,0.479922,1.0,1.0,0.704868,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.81505,0.769049,1967.53,35.3199,1239.91,3031.79,1028.93,477.242,0.0504489,0.0547932,0.195331,0.0583978,0.0201198,0.0,0.0,0.0,0.0,0.0246111,0.00268251,0.00257815,5.14043e-05,8.62176e-06,0.0,0.0,0.0,0.0,2.3422
Pasture_clover_rye:Pasture_clover_rye,1992-06-06,2658.85,2353.29,574.654,36.3908,3.05964,33.3312,0.383405,0.43825,1153.4,0.788706,0.886691,0.463738,685.116,5.87919,1119.38,1620.11,929.115,471.639,103.046,0.107752,0.114827,0.138443,0.0223824,0.0,0.0,0.0,0.0,0.0,0.479256,1.0,1.0,0.681976,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.82345,0.758968,1950.76,15.7222,1250.92,3004.78,1038.3,480.807,0.0515442,0.0542907,0.195938,0.0582724,0.0197138,0.0,0.0,0.0,0.0,0.0182377,0.00196724,0.00189685,3.84252e-05,6.22762e-06,0.0,0.0,0.0,0.0,2.364
Pasture_clover_rye:Pasture_clover_rye,1992-06-07,2635.87,2370.3,577.743,35.8755,2.99706,32.8784,0.383018,0.449889,1195.27,0.790664,0.887399,0.462105,668.79,15.9931,1126.67,1621.32,936.54,474.001,102.84,0.10354,0.113809,0.142982,0.0226869,0.0,0.0,0.0,0.0,0.0,0.478773,1.0,1.0,0.655082,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.83321,0.757988,1906.96,42.7544,1264.04,3000.44,1050.73,485.255,0.0502302,0.0546665,0.196457,0.0597746,0.0198354,0.0,0.0,0.0,0.0,0.0931342,0.00998331,0.00972198,0.000199316,3.11163e-05,0.0,0.0,0.0,0.0,2.38866
Pasture_clover_rye:Pasture_clover_rye,1992-06-08,2575.75,2390.71,576.938,36.0621,3.05064,33.0114,0.34435,0.446635,1183.47,0.791842,0.885667,0.450737,667.353,1.09879,1130.92,1610.15,941.697,474.898,102.635,0.0967731,0.102309,0.124986,0.0202824,0.0,0.0,0.0,0.0,0.0,0.478264,1.0,1.0,0.623887,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.83905,0.743537,1903.01,2.9367,1273.08,2966.03,1060.08,488.012,0.0467503,0.0486355,0.177935,0.0533796,0.017353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.40653
Pasture_clover_rye:Pasture_clover_rye,1992-06-09,2570.36,2404.0,586.995,35.8188,3.01369,32.8051,0.382162,0.471575,1275.71,0.791793,0.886481,0.454778,636.845,30.2115,1130.89,1609.78,942.719,473.765,102.429,0.0993382,0.111534,0.148255,0.0230352,0.0,0.0,0.0,0.0,0.0,0.477703,1.0,1.0,0.598584,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.83854,0.750936,1821.27,80.7218,1276.24,2965.88,1063.89,488.316,0.0492417,0.0547644,0.1978,0.0618601,0.0196723,0.0,0.0,0.0,0.0,0.0479822,0.0050851,0.0051158,0.000109157,1.58006e-05,0.0,0.0,0.0,0.0,2.41358
Pasture_clover_rye:Pasture_clover_rye,1992-06-10,2458.12,2407.13,589.348,35.7334,3.01157,32.7218,0.343479,0.480307,1309.03,0.793561,0.883175,0.434095,624.005,12.4699,1138.21,1585.55,949.072,476.158,102.225,0.107607,0.103207,0.112133,0.0205329,0.0,0.0,0.0,0.0,0.0,0.477054,1.0,1.0,0.552329,0.929421,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.84753,0.725433,1786.99,33.3136,1290.35,2896.23,1075.92,493.215,0.0504443,0.0471133,0.179116,0.0530563,0.0158784,0.0,0.0,0.0,0.0,0.0252876,0.00262202,0.00271516,6.07317e-05,8.24521e-06,0.0,0.0,0.0,0.0,2.43764
Pasture_clover_rye:Pasture_clover_rye,1992-06-11,2411.0,2428.56,590.491,35.0687,2.90587,32.1629,0.343057,0.48255,1317.68,0.795121,0.882457,0.426279,615.343,8.42294,1144.43,1579.7,955.932,478.07,102.02,0.0995723,0.102988,0.11819,0.0223056,0.0,0.0,0.0,0.0,0.0,0.476468,1.0,1.0,0.54735,0.862815,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.85537,0.715346,1763.55,22.5021,1303.41,2874.78,1088.73,497.677,0.0474034,0.0476705,0.177873,0.0581266,0.0157037,0.0,0.0,0.0,0.0,0.0981129,0.0101315,0.0108159,0.00025728,3.16489e-05,0.0,0.0,0.0,0.0,2.46147
Pasture_clover_rye:Pasture_clover_rye,1992-06-12,2378.89,2447.84,589.701,35.1524,2.90703,32.2454,0.342534,0.474087,1285.24,0.794934,0.881188,0.420618,614.242,1.00608,1144.05,1572.35,957.1,476.85,101.816,0.0920093,0.101206,0.1246,0.0247187,0.0,0.0,0.0,0.0,0.0,0.475741,1.0,1.0,0.561002,0.854733,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.85396,0.706894,1759.93,2.6867,1307.03,2856.07,1093.45,498.172,0.0446054,0.0478429,0.174702,0.065114,0.0157322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.46982
Pasture_clover_rye:Pasture_clover_rye,1992-06-13,2374.17,2451.08,588.814,35.1888,2.9305,32.2583,0.3799,0.470021,1269.84,0.795633,0.881547,0.420388,612.983,1.00469,1146.7,1573.55,959.565,477.032,101.612,0.0926055,0.107393,0.149466,0.0304359,0.0,0.0,0.0,0.0,0.0,0.474875,1.0,1.0,0.53876,0.919455,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.85735,0.706151,1756.32,2.68052,1314.6,2859.06,1100.07,500.333,0.0463302,0.0531963,0.188049,0.0820271,0.0179043,0.0,0.0,0.0,0.0,0.0124947,0.00131444,0.00137571,4.07225e-05,4.0353e-06,0.0,0.0,0.0,0.0,2.48483
Pasture_clover_rye:Pasture_clover_rye,1992-06-14,2369.3,2461.3,587.841,35.0154,2.93202,32.0834,0.417287,0.468538,1264.25,0.796543,0.881997,0.420008,611.677,1.00282,1150.44,1576.15,963.473,477.738,101.409,0.0956926,0.112338,0.172784,0.0364724,0.0,0.0,0.0,0.0,0.0,0.47419,1.0,1.0,0.489586,0.959511,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.86201,0.705434,1752.77,2.67436,1323.57,2863.92,1108.47,503.121,0.0490458,0.057996,0.19991,0.100225,0.0201586,0.0,0.0,0.0,0.0,0.0434629,0.00459068,0.00463239,0.000151279,1.36758e-05,0.0,0.0,0.0,0.0,2.50066
Pasture_clover_rye:Pasture_clover_rye,1992-06-15,2364.45,2474.01,586.737,34.6578,2.89734,31.7605,0.454672,0.466159,1255.31,0.797907,0.882713,0.41964,610.343,1.00073,1156.53,1580.89,969.542,479.59,101.206,0.100708,0.117469,0.193964,0.0425314,0.0,0.0,0.0,0.0,0.0,0.473617,1.0,1.0,0.456781,0.97253,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.86903,0.704692,1749.18,2.66833,1336.63,2872.37,1120.52,507.612,0.0524443,0.0624964,0.211434,0.118471,0.02246,0.0,0.0,0.0,0.0,0.0700372,0.00745193,0.00722483,0.000260906,2.18739e-05,0.0,0.0,0.0,0.0,2.52199
Pasture_clover_rye:Pasture_clover_rye,1992-06-16,2359.52,2493.16,585.758,34.4995,2.90015,31.5994,0.378375,0.464953,1250.8,0.799182,0.883431,0.419531,609.327,0.998634,1163.0,1586.74,976.412,481.788,101.004,0.0822266,0.0950133,0.16392,0.0372152,0.0,0.0,0.0,0.0,0.0,0.472969,0.927576,1.0,0.430218,0.990675,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.87564,0.704093,1745.93,2.6622,1348.18,2880.47,1131.88,511.612,0.043263,0.0514719,0.172175,0.10459,0.0190932,0.0,0.0,0.0,0.0,0.0448936,0.00479091,0.0044842,0.00017628,1.38524e-05,0.0,0.0,0.0,0.0,2.53876
Pasture_clover_rye:Pasture_clover_rye,1992-06-17,2355.26,2511.18,588.008,34.5375,2.92471,31.6128,0.340299,0.473511,1283.05,0.797709,0.882817,0.420722,597.652,11.3349,1158.43,1582.9,973.908,479.52,100.802,0.0742342,0.0826918,0.148826,0.0345472,0.0,0.0,0.0,0.0,0.0,0.472638,1.0,1.0,0.401533,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.86625,0.70664,1714.84,30.2005,1347.0,2877.48,1132.44,510.38,0.0394122,0.0453938,0.152096,0.0978494,0.0175046,0.0,0.0,0.0,0.0,0.0131449,0.00140687,0.00128361,5.34684e-05,4.00084e-06,0.0,0.0,0.0,0.0,2.53613
Pasture_clover_rye:Pasture_clover_rye,1992-06-18,2312.49,2505.43,588.298,32.6257,2.58172,30.044,0.339561,0.470093,1270.11,0.79724,0.881039,0.413293,592.515,5.04729,1157.16,1569.98,972.416,478.11,100.6,0.079752,0.0836243,0.141645,0.0345396,0.0,0.0,0.0,0.0,0.0,0.471612,1.0,1.0,0.428058,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.86305,0.69613,1700.49,13.4495,1350.29,2848.64,1134.71,510.756,0.0422217,0.0451793,0.150882,0.0972557,0.0172087,0.0,0.0,0.0,0.0,0.283567,0.0306393,0.0272656,0.00118081,8.53698e-05,0.0,0.0,0.0,0.0,2.54325
Pasture_clover_rye:Pasture_clover_rye,1992-06-19,2293.0,2507.45,591.667,32.7337,2.59295,30.1408,0.338851,0.474454,1286.64,0.797287,0.880869,0.412318,578.23,14.2537,1157.58,1565.41,972.921,477.338,100.399,0.0788633,0.0846599,0.140348,0.0349798,0.0,0.0,0.0,0.0,0.0,0.470627,1.0,1.0,0.457953,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.86281,0.69528,1661.64,37.9505,1355.47,2838.83,1139.24,511.928,0.0417011,0.0455225,0.150769,0.0982822,0.0172481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.55425
Pasture_clover_rye:Pasture_clover_rye,1992-06-20,2239.87,2513.05,590.669,32.8817,2.63077,30.2509,0.413384,0.467669,1260.98,0.797815,0.879055,0.401813,577.203,0.944079,1159.75,1553.3,975.157,477.387,100.198,0.102923,0.106376,0.161346,0.0427379,0.0,0.0,0.0,0.0,0.0,0.469754,1.0,1.0,0.477314,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.86518,0.679774,1658.26,2.5117,1363.34,2807.11,1146.34,514.235,0.0534101,0.0549295,0.186315,0.117984,0.0204656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.56985
Pasture_clover_rye:Pasture_clover_rye,1992-06-21,2235.46,2523.09,589.87,33.0709,2.70708,30.3638,0.337612,0.466258,1255.69,0.798104,0.879144,0.401394,575.921,0.942794,1160.94,1553.76,976.892,476.841,99.998,0.0783349,0.086561,0.136947,0.0357693,0.0,0.0,0.0,0.0,0.0,0.468905,1.0,1.0,0.442054,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.86661,0.679034,1654.9,2.50597,1368.39,2808.85,1151.45,515.36,0.0412986,0.0458415,0.151176,0.0999313,0.0170737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.57923
Pasture_clover_rye:Pasture_clover_rye,1992-06-22,2230.82,2529.33,600.679,33.2202,2.75727,30.4629,0.29976,0.488773,1341.88,0.797152,0.879332,0.405131,548.949,26.6549,1158.04,1550.51,974.904,474.997,99.798,0.0667843,0.0753549,0.125206,0.0324147,0.0,0.0,0.0,0.0,0.0,0.468375,1.0,1.0,0.407086,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8605,0.686907,1583.18,70.8447,1369.24,2806.73,1152.71,514.708,0.0356911,0.0408853,0.132736,0.0915978,0.0154541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.58101
Pasture_clover_rye:Pasture_clover_rye,1992-06-23,2132.13,2527.29,625.813,33.2716,2.75829,30.5133,0.411343,0.516154,1451.98,0.795846,0.875351,0.389436,514.509,34.1971,1154.08,1520.13,971.419,472.899,99.5984,0.11758,0.1114,0.13847,0.0438923,0.0,0.0,0.0,0.0,0.0,0.467435,1.0,1.0,0.380375,0.965953,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.85219,0.668132,1491.4,90.9545,1369.13,2734.79,1152.43,513.679,0.0574436,0.0525527,0.191067,0.115592,0.0190562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.58075
Pasture_clover_rye:Pasture_clover_rye,1992-06-24,2005.91,2523.21,625.286,31.1516,2.38173,28.7698,0.373095,0.513681,1441.78,0.796413,0.870113,0.362008,512.187,2.14293,1156.58,1487.56,973.226,473.087,99.3992,0.137866,0.0902753,0.10324,0.0417137,0.0,0.0,0.0,0.0,0.0,0.466369,1.0,1.0,0.38287,0.81713,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.85492,0.627127,1484.92,5.70516,1376.89,2649.23,1158.61,515.981,0.063007,0.0408104,0.172406,0.10604,0.0144928,0.0,0.0,0.0,0.0,0.312862,0.0335631,0.0327712,0.00202833,9.91342e-05,0.0,0.0,0.0,0.0,2.59432
Pasture_clover_rye:Pasture_clover_rye,1992-06-25,1997.11,2533.46,626.756,31.1842,2.38781,28.7964,0.335325,0.514532,1445.28,0.796504,0.870184,0.36207,504.437,7.65737,1157.14,1486.54,974.443,472.358,99.2004,0.0896796,0.0735847,0.131373,0.0406877,0.0,0.0,0.0,0.0,0.0,0.465729,1.0,1.0,0.394426,0.809828,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.85506,0.627319,1463.77,20.3771,1381.77,2647.76,1163.61,517.055,0.0517619,0.0436893,0.126932,0.120933,0.0145427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.60375
Pasture_clover_rye:Pasture_clover_rye,1992-06-26,1968.21,2538.91,626.037,31.2269,2.39351,28.8333,0.372027,0.508125,1419.06,0.796713,0.869218,0.356663,502.969,1.46533,1158.18,1480.15,975.711,471.9,99.002,0.0868182,0.0790176,0.158498,0.0476939,0.0,0.0,0.0,0.0,0.0,0.465034,1.0,1.0,0.420743,0.808885,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.85574,0.618065,1459.11,3.89746,1387.88,2632.24,1169.23,518.644,0.0517705,0.0517753,0.129673,0.147019,0.0181375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.61572
Pasture_clover_rye:Pasture_clover_rye,1992-06-27,1962.08,2546.06,625.38,31.2924,2.40239,28.89,0.334248,0.499373,1383.79,0.797071,0.869436,0.356604,501.61,1.46172,1159.79,1480.65,977.581,471.769,98.804,0.0696276,0.0722371,0.148187,0.0441963,0.0,0.0,0.0,0.0,0.0,0.464234,1.0,1.0,0.457177,0.810036,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.85708,0.616736,1454.47,3.88355,1395.41,2634.54,1176.19,520.832,0.0409601,0.0477757,0.115923,0.136361,0.0183317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6308
Pasture_clover_rye:Pasture_clover_rye,1992-06-28,1956.08,2555.2,624.545,31.413,2.4478,28.9652,0.370647,0.492277,1355.64,0.79483,0.867928,0.35628,500.815,0.813967,1153.05,1474.18,972.549,469.059,98.6064,0.0719143,0.0795151,0.168974,0.050243,0.0,0.0,0.0,0.0,0.0,0.463308,1.0,1.0,0.46084,0.868318,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8428,0.615157,1451.56,2.15936,1392.6,2628.32,1174.6,519.247,0.0421713,0.0521251,0.127891,0.155426,0.0227499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.62451
Pasture_clover_rye:Pasture_clover_rye,1992-06-29,1952.37,2545.66,623.527,29.4089,2.09753,27.3114,0.406505,0.486106,1331.48,0.795667,0.868503,0.356457,500.011,0.813135,1156.54,1475.64,974.814,469.822,98.4092,0.075786,0.0857662,0.188805,0.0561476,0.0,0.0,0.0,0.0,0.0,0.461937,1.0,1.0,0.467395,0.923448,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.84675,0.614418,1448.65,2.15454,1402.69,2633.09,1182.28,522.533,0.0444727,0.0555512,0.139146,0.174277,0.0276785,0.0,0.0,0.0,0.0,0.334989,0.0398586,0.0331662,0.00294626,0.000152367,0.0,0.0,0.0,0.0,2.64321
Pasture_clover_rye:Pasture_clover_rye,1992-06-30,1948.66,2559.23,622.725,29.5743,2.17207,27.4023,0.479565,0.479393,1305.52,0.796819,0.869356,0.357007,498.023,2.0862,1161.4,1479.98,979.873,471.302,98.2124,0.087316,0.0996414,0.22548,0.0671276,0.0,0.0,0.0,0.0,0.0,0.46112,1.0,1.0,0.492854,0.932822,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.85228,0.614174,1442.38,5.5214,1415.24,2641.94,1194.04,526.872,0.051389,0.0640048,0.16262,0.209009,0.035781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.66616
Pasture_clover_rye:Pasture_clover_rye,1992-07-01,1940.4,2576.64,621.379,29.7586,2.2511,27.5075,0.552276,0.471617,1275.87,0.797944,0.869931,0.356272,497.316,0.809417,1166.06,1483.16,985.04,472.68,98.016,0.100534,0.113434,0.260574,0.0777336,0.0,0.0,0.0,0.0,0.0,0.46023,1.0,1.0,0.516537,0.945444,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.85768,0.611776,1439.49,2.13926,1427.41,2647.45,1205.81,531.032,0.0595355,0.0727465,0.185704,0.242791,0.0444229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.68891
Pasture_clover_rye:Pasture_clover_rye,1992-07-02,1936.81,2593.47,620.188,29.598,2.2496,27.3484,0.477719,0.462692,1242.37,0.799083,0.870757,0.356734,496.675,0.808806,1170.66,1487.59,990.106,474.047,97.8199,0.0867611,0.0972482,0.226159,0.0675503,0.0,0.0,0.0,0.0,0.0,0.459345,1.0,1.0,0.551868,0.961694,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.86311,0.611037,1436.61,2.13449,1439.53,2656.25,1217.51,535.159,0.0516517,0.0622716,0.159888,0.211424,0.0409444,0.0,0.0,0.0,0.0,0.0593889,0.00715399,0.00554951,0.000577335,3.54457e-05,0.0,0.0,0.0,0.0,2.71243
Pasture_clover_rye:Pasture_clover_rye,1992-07-03,1933.29,2610.19,640.512,29.6126,2.25393,27.3587,0.403411,0.480838,1311.08,0.799147,0.871871,0.362076,467.508,29.3394,1171.18,1488.55,991.699,473.315,97.6243,0.0743914,0.0806369,0.191156,0.0572267,0.0,0.0,0.0,0.0,0.0,0.458421,1.0,1.0,0.583072,0.978736,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.86281,0.621294,1358.57,77.2959,1444.83,2659.29,1223.42,536.338,0.0447308,0.0516464,0.134588,0.17981,0.0359068,0.0,0.0,0.0,0.0,0.0205078,0.00246788,0.00193431,0.000204899,1.27209e-05,0.0,0.0,0.0,0.0,2.72431
Pasture_clover_rye:Pasture_clover_rye,1992-07-04,1826.08,2616.01,640.13,29.3535,2.21923,27.1343,0.475838,0.475217,1289.54,0.800417,0.867925,0.338246,464.548,3.09115,1176.48,1464.23,996.587,474.711,97.429,0.127805,0.100891,0.187743,0.0593988,0.0,0.0,0.0,0.0,0.0,0.457537,1.0,1.0,0.586857,0.844007,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8689,0.583527,1349.73,8.1465,1458.06,2592.99,1235.12,540.929,0.0810092,0.0679303,0.159423,0.183633,0.0371103,0.0,0.0,0.0,0.0,0.0734466,0.00873004,0.00674941,0.000709766,4.38928e-05,0.0,0.0,0.0,0.0,2.74945
Pasture_clover_rye:Pasture_clover_rye,1992-07-05,1814.28,2634.54,641.54,28.951,2.16217,26.7889,0.36529,0.47335,1282.44,0.802261,0.869056,0.337795,457.534,7.18947,1184.61,1469.48,1004.75,477.358,97.2342,0.0842962,0.0784686,0.15538,0.0471455,0.0,0.0,0.0,0.0,0.0,0.456612,1.0,1.0,0.601335,0.82036,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.87803,0.582241,1330.11,18.9204,1474.39,2599.56,1250.53,546.848,0.0523013,0.0529155,0.127677,0.146014,0.0294491,0.0,0.0,0.0,0.0,0.0976525,0.0116125,0.00958891,0.00100443,6.08303e-05,0.0,0.0,0.0,0.0,2.77855
Pasture_clover_rye:Pasture_clover_rye,1992-07-06,1787.65,2659.0,650.083,29.0588,2.214,26.8448,0.401165,0.483662,1321.99,0.802177,0.868595,0.335748,438.742,18.9574,1184.55,1464.06,1006.36,476.326,97.0397,0.0859107,0.0863463,0.175991,0.0529172,0.0,0.0,0.0,0.0,0.0,0.455869,1.0,1.0,0.596208,0.812057,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8771,0.58014,1279.6,49.8314,1478.32,2585.37,1255.94,547.414,0.0533656,0.0588516,0.140751,0.164545,0.0331499,0.0,0.0,0.0,0.0,0.00440931,0.000521662,0.000439887,4.8477e-05,2.91239e-06,0.0,0.0,0.0,0.0,2.78719
Pasture_clover_rye:Pasture_clover_rye,1992-07-07,1718.34,2662.88,649.418,28.936,2.2071,26.7289,0.436924,0.476533,1294.56,0.802662,0.86589,0.320405,437.198,1.82528,1186.57,1447.36,1008.33,476.244,96.8456,0.100928,0.0896796,0.188525,0.0577911,0.0,0.0,0.0,0.0,0.0,0.455129,1.0,1.0,0.601937,0.806206,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.87913,0.554249,1274.14,4.79852,1485.2,2541.05,1262.11,549.251,0.0648126,0.0624064,0.14641,0.182774,0.0361016,0.0,0.0,0.0,0.0,0.0434264,0.00507686,0.00414272,0.000491928,2.86481e-05,0.0,0.0,0.0,0.0,2.80155
Pasture_clover_rye:Pasture_clover_rye,1992-07-08,1711.34,2671.78,650.338,28.7904,2.21387,26.5765,0.436243,0.476792,1295.55,0.803663,0.866593,0.320523,431.441,5.84682,1190.88,1449.88,1012.59,477.051,96.652,0.0898874,0.091793,0.195175,0.059388,0.0,0.0,0.0,0.0,0.0,0.45442,1.0,1.0,0.577298,0.806259,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.88406,0.554141,1258.15,15.3411,1495.28,2544.91,1271.41,552.476,0.0569609,0.0637813,0.147293,0.187771,0.0377428,0.0,0.0,0.0,0.0,0.0523692,0.0060499,0.00481318,0.000594494,3.50642e-05,0.0,0.0,0.0,0.0,2.82024
