ApsimVersion = 7.10 r0
precision = 8
Title = Sorghum_HE8_T3
           Date            Das    day_of_year          Stage        Biomass        GreenWt      BiomassWt    RootGreenWt    LeafGreenWt    StemGreenWt  RachisGreenWt   GrainGreenWt      biomass_n         GreenN     RootGreenN     LeafGreenN     StemGreenN   RachisGreenN    GrainGreenN GrainGreenNConc        GrainNo      GrainSize             HI         LeafNo            LAI           SLAI            ESW            NO3            SLN        WaterSD           sw()           TPLA           SPLA   dlt_dm_green      sw_supply       radn_int   DeltaGreenWt       DeltaLAI DeltaGreenN(1) DeltaGreenN(2) DeltaGreenN(3) DeltaGreenN(4) DeltaGreenN(5) DeltaLeafGreenN      DeltaSLAI        DeltaTT     SenescedWt      SenescedN  RootSenescedN RootSenescedWt LeafSenescedWt  LeafSenescedN         RLV(1)         RLV(2)         RLV(3)         RLV(4)         RLV(5)         RLV(6)         RLV(7)         RLV(8)         RLV(9)        RLV(10)      RootDepth RootProportion(1) RootProportion(2) RootProportion(3) RootProportion(4) RootProportion(5) RootProportion(6) RootProportion(7) RootProportion(8) RootProportion(9) RootProportion(10) sum(sw_uptake) n_total_uptake  n_supply_soil   n_cum_uptake      sw_demand  sw_deficit(1)  sw_deficit(2)  sw_deficit(3)  sw_deficit(4)  sw_deficit(5)  sw_deficit(6)  sw_deficit(7)  sw_deficit(8)  sw_deficit(9) sw_deficit(10)     root_depth         no3(1)         no3(2)         no3(3)         no3(4)         no3(5)         no3(6)         no3(7)         no3(8)         no3(9)        no3(10)          sw(1)          sw(2)          sw(3)          sw(4)          sw(5)          sw(6)          sw(7)          sw(8)          sw(9)         sw(10)   sw_uptake(1)   sw_uptake(2)   sw_uptake(3)   sw_uptake(4)   sw_uptake(5)   sw_uptake(6)   sw_uptake(7)   sw_uptake(8)   sw_uptake(9)  sw_uptake(10)     n_sd_ratio     no3_demand            esw    swdef_pheno    swdef_photo    swdef_expan    nfact_pheno    nfact_expan      sw_dep(1)      sw_dep(2)      sw_dep(3)      sw_dep(4)      sw_dep(5)      sw_dep(6)      sw_dep(7)      sw_dep(8)      sw_dep(9)     sw_dep(10) n_diffusion_uptake n_massflow_uptake    cover_green      cover_tot      DeltaTTFM
   (dd/mm/yyyy)         (days)             ()             ()        (kg/ha)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)             (%)   (grains/m^2)  (g/1000grain)             ()       (leaves)        (m2/m2)        (m2/m2)           (mm)        (kg/ha)      (g(N)/m2)             ()        (mm/mm)           (m2)           (m2)        (g/m^2)           (mm)             ()        (g/m^2)        (m2/m2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)         (g/m^2)        (m2/m2)          (oCd)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)           (mm)             (0-1)             (0-1)             (0-1)             (0-1)             (0-1)             (0-1)             (0-1)             (0-1)             (0-1)              (0-1)           (mm)        (g/m^2)        (g/m^2)        (g/m^2)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)             ()        (g/m^2)           (mm)             ()             ()             ()             ()             ()           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)            (g/m^2)           (g/m^2)             ()             ()          (oCd)
     10/03/1998            104             69     6.84144700  7901.62031300   919.89322600   790.16203000   317.57166700    15.76539600   432.86039700   153.69576600     0.00000000     8.09059500     4.69812200     0.44889500     0.60752900     3.14359200     0.49810600     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000    19.60344800     0.33164100     3.95230700     1.32226600   102.89672900     1.83188600     0.10541300     2.72772400  4283.94789800  3952.30652600     0.63761800     0.08887100     2.84369300     0.47941200     0.00000000     0.00006900     0.00000000     0.00051400     0.00038400     0.00000000      0.00000000     0.03212000     0.53727900   230.76843300     3.90821400     0.06684600    42.92796000   187.84047300     3.84136800     0.00000100     0.00000900     0.00017200     0.00026500     0.00086200     0.00070100     0.00000100     0.01111100     0.01111100     0.01111100  1800.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000         1.00000000     0.08887100     0.00096800     0.00096800     8.57333600     0.84307100    33.99250800    19.39197700    40.23152900    37.75614200    31.73141100    18.87785000     7.00000000    -0.00000800    -0.00001500    -0.00002300  1800.00000000    19.26652000     5.64879800    10.91442000     7.42072600     4.32750400     4.78237000    11.25696000    14.59771200     9.28488900    15.39683400     0.08007500     0.22607500     0.25878300     0.27113400     0.27114200     0.30551400     0.33500000     0.33000000     0.32000000     0.33000000     0.00000000     0.00056200     0.01179300     0.01707000     0.04011500     0.01932900     0.00000000     0.00000000     0.00000100     0.00000100     0.00037000     2.61734600     1.32226600     0.04013500     0.10541300     0.00541300     1.00000000     1.00000000     8.00749000    22.60746200    51.75668000    54.22678800    54.22847400    61.10282100    67.00000000    66.00000800    64.00001500    66.00002300         0.00000000        0.00096800     0.12423400     0.81978000    17.80000000
     11/03/1998            105             70     6.84398800  7905.34027300   918.34928500   790.53403000   317.05928300    14.36184300   433.12079400   153.80736500     0.00000000     8.09142600     4.65289000     0.44806100     0.56230000     3.14406700     0.49846100     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000    19.60344800     0.30211600     3.98183200     1.23208800   102.89678200     1.86120400     0.08139700     2.72727200  4283.94789800  3981.83170300     0.49475500     0.08271400     2.85738600     0.37199600     0.00000000     0.00006400     0.00000000     0.00047500     0.00035500     0.00000000      0.00000000     0.02952500     0.43191100   232.80712900     3.95434100     0.06774400    43.56310300   189.24402500     3.88659800     0.00000100     0.00000900     0.00015400     0.00024400     0.00082000     0.00064500     0.00000100     0.01111100     0.01111100     0.01111100  1800.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000         1.00000000     0.08271400     0.00089400     0.00089400     8.57423100     1.01617800    33.99253800    19.39200800    40.24961100    37.77574200    31.76439700    18.90348400     7.00000000    -0.00000800    -0.00001500    -0.00002300  1800.00000000    19.26838500     5.64850600    10.91086600     7.41827100     4.32510400     4.78050900    11.25696000    14.60241600     9.28731100    15.39845300     0.08007500     0.22607400     0.25869900     0.27104300     0.27098700     0.30539400     0.33500000     0.33000000     0.32000000     0.33000000     0.00000000     0.00055900     0.01052700     0.01569800     0.03813600     0.01779100     0.00000000     0.00000000     0.00000100     0.00000100     0.00034200     2.61679400     1.23208800     0.03739500     0.08139700     0.00000000     1.00000000     1.00000000     8.00746200    22.60743300    51.73986100    54.20856100    54.19746800    61.07872400    67.00000000    66.00000800    64.00001500    66.00002300         0.00000000        0.00089400     0.11383000     0.81978000    16.85000000
     12/03/1998            106             71     6.84605700  7908.65283300   916.87477600   790.86528000   316.53447900    13.08088300   433.35267300   153.90674200     0.00000000     8.09219300     4.61075100     0.44722400     0.52023100     3.14450600     0.49879000     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000    19.60344800     0.27517000     4.00877800     1.14769700   102.89749100     1.89058200     0.07910300     2.72685000  4283.94789800  4008.77802200     0.44057000     0.07695500     2.61809000     0.33125600     0.00000000     0.00005900     0.00000000     0.00043900     0.00032800     0.00000000      0.00000000     0.02694600     0.35179300   234.72221400     3.99730600     0.06864000    44.19722200   190.52498600     3.92866600     0.00000100     0.00000800     0.00013700     0.00022400     0.00078000     0.00059300     0.00000100     0.01111100     0.01111100     0.01111100  1800.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000         1.00000000     0.07695500     0.00082600     0.00082600     8.57505700     0.97284300    33.99256900    19.39203500    40.26640300    37.79397600    31.79539900    18.92757400     7.00000000    -0.00000800    -0.00001500    -0.00002300  1800.00000000    19.27024300     5.64821600    10.90755200     7.41598700     4.32285300     4.77876000    11.25696000    14.60711300     9.28973200    15.40007400     0.08007400     0.22607400     0.25862100     0.27095800     0.27084200     0.30528000     0.33500000     0.33000000     0.32000000     0.33000000     0.00000000     0.00055800     0.00935200     0.01442200     0.03627600     0.01634600     0.00000000     0.00000000     0.00000100     0.00000100     0.00031600     2.61647600     1.14769700     0.03483100     0.07910300     0.00000000     1.00000000     1.00000000     8.00743300    22.60740900    51.72424300    54.19160100    54.16832400    61.05608000    67.00000000    66.00000800    64.00001500    66.00002300         0.00000000        0.00082600     0.10422700     0.81978000    15.40000000
     13/03/1998            107             72     6.84790000  7910.90310500   915.37680600   791.09031000   315.97566900    11.91669600   433.51019200   153.97425000     0.00000000     8.09290100     4.57166500     0.44638400     0.48127800     3.14491100     0.49909300     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000    19.60344800     0.25068000     4.03326800     1.06872700   102.89886500     1.91989000     0.05398900     2.72645500  4283.94789800  4033.26790700     0.29928600     0.07156700     2.60566800     0.22502700     0.00000000     0.00005400     0.00000000     0.00040500     0.00030300     0.00000000      0.00000000     0.02449000     0.31331300   236.51947000     4.03715400     0.06953400    44.83029100   191.68917300     3.96761900     0.00000100     0.00000800     0.00012100     0.00020600     0.00074200     0.00054400     0.00000100     0.01111100     0.01111100     0.01111100  1800.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000         1.00000000     0.07156700     0.00076200     0.00076200     8.57581900     1.32557600    33.99259200    19.39206100    40.28199800    37.81094400    31.82453900    18.95021100     7.00000000    -0.00000800    -0.00001500    -0.00002300  1800.00000000    19.27209500     5.64792800    10.90446000     7.41386000     4.32074000     4.77711600    11.25696000    14.61183900     9.29216700    15.40170300     0.08007400     0.22607400     0.25854900     0.27087900     0.27070500     0.30517400     0.33500000     0.33000000     0.32000000     0.33000000     0.00000000     0.00055600     0.00826000     0.01323400     0.03452800     0.01498700     0.00000000     0.00000000     0.00000100     0.00000100     0.00029100     2.61535300     1.06872700     0.03243200     0.05398900     0.00000000     1.00000000     1.00000000     8.00740800    22.60738400    51.70974300    54.17582300    54.14093400    61.03480100    67.00000000    66.00000800    64.00001500    66.00002300         0.00000000        0.00076200     0.09540900     0.81978000    16.15000000
     14/03/1998            108             73     6.84952400  7912.46361100   913.89092100   791.24636000   315.39521400    10.85521500   433.61942700   154.02106500     0.00000000     8.09355400     4.53530400     0.44554100     0.44510700     3.14528300     0.49937300     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000    19.60344800     0.22835100     4.05559700     0.99481800   102.90092500     1.94922600     0.04089900     2.72608500  4283.94789800  4055.59724700     0.20754700     0.06652700     2.38521700     0.15605100     0.00000000     0.00005000     0.00000000     0.00037300     0.00028000     0.00000000      0.00000000     0.02232900     0.27603900   238.21289100     4.07421700     0.07042700    45.46224200   192.75065400     4.00379100     0.00000100     0.00000800     0.00010600     0.00018800     0.00070700     0.00049700     0.00000100     0.01111100     0.01111100     0.01111100  1800.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000         1.00000000     0.06652700     0.00070200     0.00070200     8.57652100     1.62662700    33.99261500    19.39208600    40.29647800    37.82672500    31.85192500    18.97148500     7.00000000    -0.00000800    -0.00001500    -0.00002300  1800.00000000    19.27393900     5.64764100    10.90157700     7.41188200     4.31875700     4.77557000    11.25696000    14.61663100     9.29462700    15.40334600     0.08007400     0.22607400     0.25848100     0.27080600     0.27057600     0.30507400     0.33500000     0.33000000     0.32000000     0.33000000     0.00000000     0.00055400     0.00724700     0.01212900     0.03288500     0.01371100     0.00000000     0.00000000     0.00000100     0.00000100     0.00026900     2.61382000     0.99481800     0.03018600     0.04089900     0.00000000     1.00000000     1.00000000     8.00738300    22.60736100    51.69627400    54.16114400    54.11519200    61.01480500    67.00000000    66.00000800    64.00001500    66.00002300         0.00000000        0.00070200     0.08729300     0.81978000    17.80000000
     15/03/1998            109             74     6.85135900  7914.24241100   912.53332300   791.42424000   314.82312400     9.89182600   433.74394300   154.07442900     0.00000000     8.09415400     4.50163700     0.44469600     0.41168400     3.14562600     0.49963100     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000    19.60344800     0.20808500     4.07586300     0.92564800   102.90361800     1.97844400     0.05307600     2.72573900  4283.94789800  4075.86311900     0.23658000     0.06181300     2.09503000     0.17788000     0.00000000     0.00004600     0.00000000     0.00034300     0.00025800     0.00000000      0.00000000     0.02026600     0.31193600   239.80706800     4.10853100     0.07131800    46.09303300   193.71404200     4.03721400     0.00000100     0.00000800     0.00009200     0.00017200     0.00067400     0.00045400     0.00000100     0.01111100     0.01111100     0.01111100  1800.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000         1.00000000     0.06181300     0.00064700     0.00064700     8.57716800     1.16461600    33.99263800    19.39210700    40.30992900    37.84141200    31.87765900    18.99147400     7.00000000    -0.00000800    -0.00001500    -0.00002300  1800.00000000    19.27577800     5.64735600    10.89888500     7.41004000     4.31689800     4.77411700    11.25696000    14.62147100     9.29710900    15.40500100     0.08007400     0.22607300     0.25841900     0.27073700     0.27045500     0.30498000     0.33500000     0.33000000     0.32000000     0.33000000     0.00000000     0.00055300     0.00630500     0.01110100     0.03134000     0.01251200     0.00000000     0.00000000     0.00000100     0.00000100     0.00024800     2.61231100     0.92564800     0.02808500     0.05307600     0.00000000     1.00000000     1.00000000     8.00736000    22.60734000    51.68376500    54.14748800    54.09100000    60.99601400    67.00000000    66.00000800    64.00001500    66.00002300         0.00000000        0.00064700     0.07986400     0.81978000    17.80000000
     16/03/1998            110             75     6.85323000  7916.08370300   911.27676800   791.60837000   314.25424000     9.02002600   433.87283400   154.12966800     0.00000000     8.09470700     4.47056100     0.44384800     0.38090300     3.14594200     0.49986800     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000    19.60344800     0.18974600     4.09420200     0.86091200   102.90687600     2.00743900     0.06004900     2.72541500  4283.94789800  4094.20233700     0.24489200     0.05740200     1.91673900     0.18412900     0.00000000     0.00004200     0.00000000     0.00031500     0.00023700     0.00000000      0.00000000     0.01833900     0.31807200   241.30851700     4.14020300     0.07220700    46.72267900   194.58584200     4.06799500     0.00000100     0.00000800     0.00007900     0.00015800     0.00064200     0.00041300     0.00000100     0.01111100     0.01111100     0.01111100  1800.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000         1.00000000     0.05740200     0.00059500     0.00059500     8.57776300     0.95591900    33.99266100    19.39212800    40.32241800    37.85507600    31.90184800    19.01026200     7.00000000    -0.00000800    -0.00001500    -0.00002300  1800.00000000    19.27761300     5.64707100    10.89637100     7.40832700     4.31515400     4.77275000    11.25696000    14.62635800     9.29960900    15.40666600     0.08007300     0.22607300     0.25836100     0.27067400     0.27034100     0.30489200     0.33500000     0.33000000     0.32000000     0.33000000     0.00000000     0.00055100     0.00543100     0.01014500     0.02988900     0.01138400     0.00000000     0.00000000     0.00000100     0.00000100     0.00022800     2.61087900     0.86091200     0.02611800     0.06004900     0.00000000     1.00000000     1.00000000     8.00733900    22.60732100    51.67215000    54.13478100    54.06826400    60.97835500    67.00000000    66.00000800    64.00001500    66.00002300         0.00000000        0.00059500     0.07308900     0.81978000    17.80000000
     17/03/1998            111             76     6.85505600  7917.81533100   910.08711400   791.78153000   313.68287600     8.22857400   433.99404800   154.18161700     0.00000000     8.09521500     4.44179200     0.44299900     0.35247500     3.14623100     0.50008600     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000    19.60344800     0.17309700     4.11085100     0.80031400   102.91069000     2.03629400     0.06731500     2.72511200  4283.94789800  4110.85135600     0.23030700     0.05327500     1.60796800     0.17316300     0.00000000     0.00003900     0.00000000     0.00028900     0.00021800     0.00000000      0.00000000     0.01664900     0.31039900   242.72848500     4.16951700     0.07309500    47.35118700   195.37729500     4.09642200     0.00000100     0.00000800     0.00006800     0.00014400     0.00061300     0.00037400     0.00000100     0.01111100     0.01111100     0.01111100  1800.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000         1.00000000     0.05327500     0.00054600     0.00054600     8.57830900     0.79143400    33.99268000    19.39214700    40.33401900    37.86779000    31.92458000    19.02791600     7.00000000    -0.00000800    -0.00001500    -0.00002300  1800.00000000    19.27944200     5.64678800    10.89402400     7.40673200     4.31351800     4.77146600    11.25696000    14.63129700     9.30213100    15.40834200     0.08007300     0.22607300     0.25830700     0.27061500     0.27023400     0.30480900     0.33500000     0.33000000     0.32000000     0.33000000     0.00000000     0.00055000     0.00461900     0.00925500     0.02852500     0.01032500     0.00000000     0.00000000     0.00000100     0.00000100     0.00020900     2.60943600     0.80031400     0.02427700     0.06731500     0.00000000     1.00000000     1.00000000     8.00732000    22.60730400    51.66136200    54.12295500    54.04689400    60.96175800    67.00000000    66.00000800    64.00001500    66.00002300         0.00000000        0.00054600     0.06689600     0.81978000    17.80000000
     18/03/1998            112             77     6.85676500  7919.49870700   908.95778400   791.94987000   313.11106100     7.50272100   434.11188400   154.23211800     0.00000000     8.09568000     4.41489600     0.44214900     0.32596400     3.14649700     0.50028600     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000    19.60344800     0.15782700     4.12612000     0.74359700   102.91500900     2.06531800     0.07149600     2.72482800  4283.94789800  4126.12041800     0.22388900     0.04941500     1.47171200     0.16833800     0.00000000     0.00003500     0.00000000     0.00026500     0.00020000     0.00000000      0.00000000     0.01526900     0.29050400   244.08169600     4.19691500     0.07398100    47.97855300   196.10314800     4.12293400     0.00000100     0.00000800     0.00005600     0.00013100     0.00058500     0.00033800     0.00000100     0.01111100     0.01111100     0.01111100  1800.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000         1.00000000     0.04941500     0.00050100     0.00050100     8.57881000     0.69114600    33.99269900    19.39216600    40.34479100    37.87962000    31.94594600    19.04450600     7.00000000    -0.00000800    -0.00001500    -0.00002300  1800.00000000    19.28126700     5.64650600    10.89183000     7.40524800     4.31198400     4.77025900    11.25696000    14.63626500     9.30466600    15.41002800     0.08007300     0.22607300     0.25825700     0.27056000     0.27013400     0.30473100     0.33500000     0.33000000     0.32000000     0.33000000     0.00000000     0.00054800     0.00386500     0.00842700     0.02724300     0.00933000     0.00000000     0.00000000     0.00000100     0.00000100     0.00019200     2.60814100     0.74359700     0.02255500     0.07149600     0.00000000     1.00000000     1.00000000     8.00730300    22.60728500    51.65134400    54.11195400    54.02681000    60.94616300    67.00000000    66.00000800    64.00001500    66.00002300         0.00000000        0.00050100     0.06118000     0.81978000    17.80000000
     19/03/1998            113             78     6.85841500  7923.23315400   908.16531500   792.32332000   312.60807600     6.83979200   434.37329600   154.34415100     0.00000000     8.09610700     4.38985200     0.44129700     0.30134600     3.14674000     0.50047000     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000    19.60344800     0.14388200     4.14006600     0.69051400   102.91967800     2.09439400     0.18168500     2.72456200  4283.94789800  4140.06581000     0.49668100     0.04580200     1.28477000     0.37344500     0.00000000     0.00003200     0.00000000     0.00024300     0.00018300     0.00000000      0.00000000     0.01394500     0.28062200   245.37085000     4.22241700     0.07486500    48.60477500   196.76607600     4.14755200     0.00000100     0.00000800     0.00004600     0.00011900     0.00056000     0.00030400     0.00000100     0.01111100     0.01111100     0.01111100  1800.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000         1.00000000     0.04580200     0.00045900     0.00045900     8.57926900     0.25209700    33.99271400    19.39218100    40.35479400    37.89062900    31.96602600    19.06009700     7.00000000    -0.00000800    -0.00001500    -0.00002300  1800.00000000    19.28308700     5.64622500    10.88977900     7.40386600     4.31054500     4.76912400    11.25696000    14.64119100     9.30718900    15.41170900     0.08007300     0.22607300     0.25821000     0.27050900     0.27004000     0.30465800     0.33500000     0.33000000     0.32000000     0.33000000     0.00000000     0.00054700     0.00316400     0.00765600     0.02603800     0.00839400     0.00000000     0.00000000     0.00000100     0.00000100     0.00017600     2.60921300     0.69051400     0.02094200     0.18168500     0.08168500     1.00000000     1.00000000     8.00728400    22.60727100    51.64204000    54.10171500    54.00793500    60.93151100    67.00000000    66.00000800    64.00001500    66.00002300         0.00000000        0.00045900     0.05592800     0.81978000    17.80000000
     20/03/1998            114             79     6.85963800  7925.11500600   907.18250100   792.51150000   312.04496100     6.23190900   434.50502500   154.40060700     0.00000000     8.09649600     4.36644300     0.44044400     0.27840000     3.14696100     0.50063700     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000    19.60344800     0.13109500     4.15285300     0.64082500   102.92467500     2.12365800     0.08763100     2.72431300  4283.94789800  4152.85326900     0.25028600     0.04242300     1.34227200     0.18818500     0.00000000     0.00003000     0.00000000     0.00022200     0.00016800     0.00000000      0.00000000     0.01278700     0.20792800   246.60395800     4.24624500     0.07574800    49.22999100   197.37396000     4.17049700     0.00000100     0.00000800     0.00003700     0.00010800     0.00053500     0.00027300     0.00000100     0.01111100     0.01111100     0.01111100  1800.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000         1.00000000     0.04242300     0.00041900     0.00041900     8.57968800     0.48410700    33.99272900    19.39219700    40.36408600    37.90087100    31.98489800    19.07474500     7.00000000    -0.00000800    -0.00001500    -0.00002300  1800.00000000    19.28490300     5.64594500    10.88786100     7.40258000     4.30919700     4.76805700    11.25696000    14.64607800     9.30970200    15.41338800     0.08007300     0.22607300     0.25816700     0.27046100     0.26995100     0.30458900     0.33500000     0.33000000     0.32000000     0.33000000     0.00000000     0.00054600     0.00251400     0.00693900     0.02490600     0.00751500     0.00000000     0.00000000     0.00000100     0.00000100     0.00016100     2.60885400     0.64082500     0.01943300     0.08763100     0.00000000     1.00000000     1.00000000     8.00727100    22.60725800    51.63340000    54.09219000    53.99019600    60.91774000    67.00000000    66.00000800    64.00001500    66.00002300         0.00000000        0.00041900     0.05108700     0.81978000    16.00000000
     21/03/1998            115             80     6.86070800  7926.34984200   906.16729800   792.63498000   311.46162000     5.67656200   434.59146400   154.43765200     0.00000000     8.09685200     4.34464000     0.43959000     0.25709600     3.14716400     0.50079000     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000    19.60344800     0.11941200     4.16453600     0.59430500   102.93000000     2.15300700     0.06295000     2.72408000  4283.94789800  4164.53554900     0.16423300     0.03926000     1.22608100     0.12348400     0.00000000     0.00002700     0.00000000     0.00020200     0.00015300     0.00000000      0.00000000     0.01168200     0.18181700   247.78338600     4.26843100     0.07662900    49.85408100   197.92930600     4.19180200     0.00000100     0.00000800     0.00002800     0.00009700     0.00051200     0.00024300     0.00000100     0.01111100     0.01111100     0.01111100  1800.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000         1.00000000     0.03926000     0.00038200     0.00038200     8.58007100     0.62367000    33.99274400    19.39221200    40.37271500    37.91040400    32.00263200    19.08851200     7.00000000    -0.00000800    -0.00001500    -0.00002300  1800.00000000    19.28671600     5.64566500    10.88606700     7.40138300     4.30793300     4.76705400    11.25696000    14.65095000     9.31221300    15.41506900     0.08007300     0.22607200     0.25812700     0.27041700     0.26986800     0.30452400     0.33500000     0.33000000     0.32000000     0.33000000     0.00000000     0.00054500     0.00191000     0.00627200     0.02384200     0.00668900     0.00000000     0.00000000     0.00000100     0.00000100     0.00014700     2.60802500     0.59430500     0.01802000     0.06295000     0.00000000     1.00000000     1.00000000     8.00725700    22.60724300    51.62537400    54.08332400    53.97352600    60.90479700    67.00000000    66.00000800    64.00001500    66.00002300         0.00000000        0.00038200     0.04664200     0.81978000    16.80000000
     22/03/1998            116             81     6.86168500  7927.80973000   905.23270400   792.78097000   310.88687400     5.17072600   434.69365600   154.48144900     0.00000000     8.09717500     4.32439100     0.43873500     0.23737800     3.14734800     0.50093000     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000    19.60344800     0.10877200     4.17517600     0.55076400   102.93563800     2.18235500     0.08505800     2.72386300  4283.94789800  4175.17634800     0.19416500     0.03630100     1.07276900     0.14598900     0.00000000     0.00002400     0.00000000     0.00018400     0.00013900     0.00000000      0.00000000     0.01064100     0.16613500   248.91214000     4.28902800     0.07750800    50.47700400   198.43514300     4.21151900     0.00000100     0.00000800     0.00002000     0.00008800     0.00049100     0.00021400     0.00000100     0.01111100     0.01111100     0.01111100  1800.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000         1.00000000     0.03630100     0.00034800     0.00034800     8.58041900     0.42677900    33.99276000    19.39222500    40.38073000    37.91927300    32.01929900    19.10145200     7.00000000    -0.00000800    -0.00001500    -0.00002300  1800.00000000    19.28852500     5.64538600    10.88438800     7.40026900     4.30674900     4.76611000    11.25696000    14.65579000     9.31471500    15.41674700     0.08007200     0.22607200     0.25809000     0.27037500     0.26978900     0.30446300     0.33500000     0.33000000     0.32000000     0.33000000     0.00000000     0.00054400     0.00134900     0.00565100     0.02284200     0.00591300     0.00000000     0.00000000     0.00000100     0.00000100     0.00013300     2.60760000     0.55076400     0.01669700     0.08505800     0.00000000     1.00000000     1.00000000     8.00724200    22.60723100    51.61792000    54.07507700    53.95785900    60.89263500    67.00000000    66.00000800    64.00001500    66.00002300         0.00000000        0.00034800     0.04257600     0.81978000    15.25000000
     23/03/1998            117             82    12.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.51000400   102.93522600     0.00000000     0.09379900     2.72365900     0.00000000     0.00000000     0.00000000     0.03353200     0.93666500     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000      0.00000000     0.00000000     0.16386500     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000         0.00000000     0.03353200     0.00031600     0.00031600     8.58136600     0.35749000    33.99276700    19.39223700    40.38817200    37.92752500    32.03496600    19.11360900     7.00000000    -0.00000800    -0.00001500    -0.00002300     0.00000000    19.29033100     5.64483600    10.88246500     7.39784200     4.30214400     4.76441100    11.25696000    14.66059800     9.31720900    15.41842400     0.08007200     0.22607200     0.25805500     0.27033700     0.26971600     0.30440600     0.33500000     0.33000000     0.32000000     0.33000000     0.00000000     0.00054300     0.00082800     0.00507300     0.02190200     0.00518300     0.00000000     0.00000000     0.00000100     0.00000100     0.00012100     2.60716800     0.51000400     0.01545900     0.09379900     0.00000000     0.00000000     1.00000000     8.00723100    22.60722000    51.61100000    54.06740200    53.94313400    60.88120700    67.00000000    66.00000800    64.00001500    66.00002300         0.00000000        0.00031600     0.00000000     0.00000000    15.90000000
